Data;Nome_Horus;Visto_Horus;id
28/04/23;ARTICAÍNA ASSOCIADA COM EPINEFRINA 4% + 1/100.000 SOLUÇÃO INJETÁVEL 1,8 ML;;1207
28/04/23;ASENAPINA 10 MG COMPRIMIDO SUBLINGUAL ;;1208
28/04/23;ASENAPINA 5 MG COMPRIMIDO SUBLINGUAL  ;;1209
28/04/23;ASPARAGINASE 10000 UI PÓ LIOF INJ (FR-AMP) ELENCO ESTADUAL ;;1210
28/04/23;ASPARTATO DE MAGNÉSIO + CARBONATO DE CALCIO +  RANITIDINA + COLECALCIFEROL 50 + 500 + 150 MG + 400 UI CÁPSULA ;;1211
28/04/23;ASPARTATO, L-ARGININA 250 MG COMPRIMIDO ;;1212
28/04/23;ATAZANAVIR 150 MG CÁPSULA ;;1213
28/04/23;ATAZANAVIR 200 MG CÁPSULA ;;1214
28/04/23;ATAZANAVIR 300 MG CÁPSULA ;;1215
28/04/23;ATENOLOL +  NIFEDIPINO 50 + 20 MG COMPRIMIDO ;;1216
28/04/23;ATENOLOL + CLORTALIDONA 100 + 25 MG COMPRIMIDO ;;1217
28/04/23;ATENOLOL + CLORTALIDONA 25+12,5 MG COMPRIMIDO;;1218
;ATENOLOL + CLORTALIDONA 50 + 12,5 MG COMPRIMIDO ;;1219
;ATENOLOL 100 MG COMPRIMIDO;;1220
;ATENOLOL 25 MG COMPRIMIDO;;1221
;ATENOLOL 50 MG COMPRIMIDO;;1222
;ATEZOLIZUMABE 60 MG/ML SOLUÇÃO INJETÁVEL 20 ML;;1223
;ATIPAMEZOLE 10 ML SOLUÇÃO INJETÁVEL;;1224
;ATORVASTATINA CÁLCICA 10 MG COMPRIMIDO ;;1225
;ATORVASTATINA CÁLCICA 20 MG COMPRIMIDO ;;1226
;ATORVASTATINA CÁLCICA 40 MG COMPRIMIDO ;;1227
;ATORVASTATINA CÁLCICA 80 MG COMPRIMIDO ;;1228
;ATORVASTATINA 10 MG COMP GRUPO 2 ;;1229
;ATORVASTATINA 20 MG COMP GRUPO 2 ;;1230
;ATORVASTATINA 40 MG COMP GRUPO 2 ;;1231
;ATORVASTATINA 80 MG COMP GRUPO 2 ;;1232
;ATRACÚRIO 10 MG/ML SOLUÇÃO INJETÁVEL 2,5 ML;;1233
;ATRACÚRIO 10 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;1234
;ATROPINA, SULFATO 0,25 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;1235
;ATROPINA, SULFATO 0,5 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;1236
;ATROPINA, SULFATO 1 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;1237
;ATROPINA, SULFATO 1 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;1238
;ATROPINA, SULFATO 10 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;1239
;ATROPINA, SULFATO 2 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;1240
;ATROPINA, SULFATO 5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;1241
;AVELUMABE 20 MG/ML INJ (FR) 10 ML;;1242
;AXITINIBE 5 MG COMPRIMIDO;;1243
;AZACITIDINA 100 MG PÓ PARA SOLUÇÃO INJETÁVEL ;;1244
;AZATIOPRINA 50 MG COMP GRUPO 2 ;;1245
;AZATIOPRINA 50 MG COMPRIMIDO ELENCO ESTADUAL ;;1246
;AZELASTINA, CLORIDRATO 1 MG/ML AEROSSOL NASAL 10 ML ;;1247
;AZELASTINA, CLORIDRATO 1 MG/ML SOLUÇÃO NASAL  10 ML ;;1248
;AZITROMICINA 1 G COMPRIMIDO;;1249
;AZITROMICINA 250 MG COMPRIMIDO;;1250
;AZITROMICINA 40 MG/ML 1200 MG PÓ PARA SUSPENSÃO 30 ML;;1251
;AZITROMICINA 40 MG/ML 1500 MG PÓ PARA SUSPENSÃO 37,5 ML;;1252
;AZITROMICINA 40 MG/ML 600 MG PÓ PARA SUSPENSÃO 15 ML ELENCO ESTADUAL ;;1253
;AZITROMICINA 40 MG/ML 900 MG PÓ PARA SUSPENSÃO 22,5 ML;;1254
;AZITROMICINA 500 MG COMPRIMIDO ELENCO ESTADUAL ;;1255
;AZITROMICINA 500 MG PÓ PARA SOLUÇÃO INJETÁVEL;;1256
;AZTREONAM 1 G PÓ PARA SOLUÇÃO INJETÁVEL;;1257
;AZUL DE METILENO 1 % SOLUÇÃO INJETÁVEL  2 ML ;;1258
;AZUL DE METILENO 2% FORMULAÇÃO ESPECIALMENTE MANIPULADA SOLUÇÃO TÓPICA 20 ML;;1259
;AZUL DE TRYPAN 0,1 % SOLUÇÃO INJETÁVEL  1 ML ;;1260
;AZUL DE TRYPAN 0,1 % SOLUÇÃO OFTÁLMICA 1 ML ;;1261
;BACILLUS CEREUS 1.000.000 SOLUÇÃO ORAL 5 ML;;1262
;BACILLUS CLAUSII SOLUÇÃO 5ML;;1263
;BACLOFENO 10 MG COMPRIMIDO ELENCO ESTADUAL ;;1264
;BACLOFENO 20 MG COMPRIMIDO ;;1265
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 100 ML;;1266
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 120 ML ;;1267
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 20 ML ;;1268
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 200 ML ;;1269
;BAMBUTEROL, CLORIDRATO 1 MG/ML SOL ORAL (FR) 60 ML;;1270
;BAMIFILINA, CLORIDRATO 300 MG DRÁGEA;;1271
;BAMIFILINA, CLORIDRATO 600 MG COMPRIMIDO ;;1272
;BAMIFILINA, CLORIDRATO 600 MG DRÁGEA;;1273
;BARBATIMÃO 10% CREME  10G;;1274
;BARBATIMÃO 10% CREME  60G;;1275
;BARICITINIBE 2 MG COMPRIMIDO;;1276
;BARICITINIBE 2 MG COMPRIMIDO GRUPO 1.A;;1277
;BARICITINIBE 4 MG COMPRIMIDO;;1278
;BARICITINIBE 4 MG COMPRIMIDO GRUPO 1.A;;1279
;BASILIXIMABE 20 MG PÓ LIOFILIZADO ;;1280
;BECLOMETASONA, DIPROPIONATO + FORMOTEROL, FUMARATO 100 + 6 MCG/DOSE AEROSSOL ORAL 120 DOSES ;;1281
;BECLOMETASONA, DIPROPIONATO + FORMOTEROL, FUMARATO 100 + 6 MCG/DOSE PÓ INAL (FR DE 100 DOSES) 120 DOSE;;1282
;BECLOMETASONA, DIPROPIONATO + SALBUTAMOL 400MG + 800MCG  SUSPENSÃO PARA NEBULIZAÇÃO 2 ML;;1283
;BECLOMETASONA, DIPROPIONATO + SALBUTAMOL 50 + 100 MCG/DOSE SUSPENSÃO PARA NEBULIZAÇÃO  COM ESPAÇADOR ORAL 200 DOSES;;1284
;BECLOMETASONA DIPROPIONATO, ASSOC. C, BROMETO GLICOPIRRÔNIO E FORMOTEROL 100 + 12,5 + 6  MCG AEROSSOL ORAL 120 DOSES ELENCO ESTADUAL ;;1285
;BECLOMETASONA, DIPROPIONATO 200 MCG AER BUCAL (FR DE 200 DOSES) 200 DOSES;;1286
28/04/23;BECLOMETASONA, DIPROPIONATO 200 MCG CÁPSULA  60 DOSES;;1287
28/04/23;BECLOMETASONA, DIPROPIONATO 200 MCG/DOSE PÓ PARA INALAÇÃO ORAL 100 DOSES;;1288
28/04/23;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE AEROSSOL NASAL 200 DOSES;;1289
28/04/23;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE AEROSSOL ORAL 200 DOSES, COM INALADOR;;1290
28/04/23;BECLOMETASONA, DIPROPIONATO 250 MCG/DOSE SOLUÇÃO ORAL 200 DOSES;;1291
;BECLOMETASONA, DIPROPIONATO 400 MCG CÁPSULA  60 DOSES ELENCO ESTADUAL ;;1292
;BECLOMETASONA, DIPROPIONATO 400 MCG PÓ PARA INALAÇÃO ORAL 100 DOSES ;;1293
;BECLOMETASONA, DIPROPIONATO 400 MCG/ML SUSPENSÃO PARA AEROSSOLTERAPIA 2 ML ;;1294
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL NASAL 130 DOSES;;1295
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL NASAL 200 DOSES;;1296
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL ORAL 130 DOSES;;1297
;BECLOMETASONA, DIPROPIONATO 50 MCG/DOSE AEROSSOL ORAL 200 DOSES;;1298
;BECLOMETASONA 200 MCG CAP INAL (FR DE 100 DOSES) GRUPO 2 ;;1299
;BECLOMETASONA 200 MCG CAP INAL GRUPO 2 ;;1300
;BECLOMETASONA 250 MCG SPRAY (FR DE 200 DOSES) GRUPO 2 ;;1301
;BECLOMETASONA 400 MCG CAP INAL GRUPO 2 ;;1302
;BECLOMETASONA 400 MCG PÓ INAL (FR DE 100 DOSES) GRUPO 2 ;;1303
;BEDAQUILINA 100 MG COMPRIMIDO ELENCO ESTADUAL ;;1304
;BELIMUMABE 120 MG PÓ LIOF INJ (AMP);;1305
;BELIMUMABE 200 MG/ML PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;1306
;BELIMUMABE 400 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;1307
;BENAZEPRIL, CLORIDRATO + HIDROCLOROTIAZIDA 10 + 12,5 MG COMPRIMIDO;;1308
;BENAZEPRIL, CLORIDRATO 10 MG COMPRIMIDO ;;1309
;BENAZEPRIL, CLORIDRATO 5 MG COMPRIMIDO ;;1310
;BENCICLANO, FUMARATO 100 MG COMPRIMIDO ;;1311
;BENCICLANO, FUMARATO 200 MG COMPRIMIDO ;;1312
;BENDAMUSTINA 100 MG PÓ LIOFILIZADO;;1313
;BENDAMUSTINA 25 MG AMP;;1314
;BENFOTIAMINA 150 MG DRÁGEA ;;1315
;BENJOIM 20% TINTURA 1 L;;1316
;BENRALIZUMABE 30 MG/ML SOL INJ (SER PREENC) 1 ML;;1317
;BENZALCÔNIO, CLORETO + CETRIMÔNIO, BROMETO 0,2 + 2 MG CREME  40 G ;;1318
;BENZBROMARONA 100 MG COMPRIMIDO ;;1319
;BENZIDAMINA, CLORIDRATO 1,5 MG/ML SPRAY ORAL 30 ML;;1320
;BENZIDAMINA, CLORIDRATO 30 MG/ML SOLUÇÃO ORAL  20 ML ;;1321
;BENZIDAMINA, CLORIDRATO 500 MG PÓ SACHE 9,4 G ;;1322
;BENZILPENICILINA BENZATINA 1.200.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;1323
;BENZILPENICILINA BENZATINA 1.200.000 UI SUSPENSÃO INJETÁVEL 4 ML;;1324
;BENZILPENICILINA BENZATINA 600.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;1325
;BENZILPENICILINA BENZATINA 600.000 UI SUSPENSÃO INJETÁVEL;;1326
;BENZILPENICILINA POTÁSSICA 1.000.000UI SOL INJ (FR) 2ML;;1327
;BENZILPENICILINA POTÁSSICA 1.200.000 UI SOLUÇÃO INJETÁVEL 2 ML;;1328
;BENZILPENICILINA POTÁSSICA 5.000.000 UI PÓ PARA SOLUÇÃO INJETÁVEL;;1329
;BENZILPENICILINA PROCAÍNA + BENZILPENICILINA POTÁSSICA  300.000 +100.000 UI PÓ PARA SOLUÇÃO INJETÁVEL;;1330
;BENZILPENICILINA PROCAÍNA + BENZILPENICILINA POTÁSSICA 400.000 UI PÓ PARA SUSPENSÃO INJETÁVEL ;;1331
;BENZNIDAZOL 100 MG COMPRIMIDO;;1332
;BENZNIDAZOL 12,5 MG COMPRIMIDO;;1333
;BENZOATO DE ALOGLIPTINA 12,5 MG COMP;;1334
;BENZOATO DE ALOGLIPTINA 25 MG COMP;;1335
;BENZOATO DE ALOGLIPTINA 6,25 MG COMP;;1336
;BENZOATO DE BENZILA 100 MG/G SABONETE 50 G ;;1337
;BENZOATO DE BENZILA 100 MG/G SABONETE 80 G ;;1338
;BENZOATO DE BENZILA 250 MG/ML EMULSÃO TÓPICA 100 ML ;;1339
;BENZOATO DE BENZILA 250 MG/ML EMULSÃO TÓPICA 60 ML ;;1340
;BENZOATO DE SÓDIO, CMC, SORBITOL, GLICEROL E XAROPE SIMPLES 2% + 2,5% + 10% + 10% + 10 % SPRAY ORAL FORMULA ESPECIALMENTE MANIPULADA 100 ML;;1341
;BENZOATO DE SÓDIO 100 MG/ML SOLUÇÃO ORAL 20 ML;;1342
;BENZOATO DE SÓDIO 200 MG/ML SOLUÇÃO ORAL 45 ML;;1343
;BENZOATO DE SÓDIO 200 MG/ML XAROPE  150 ML ;;1344
;BENZOATO DE SÓDIO 200 MG/ML XAROPE  450 ML ;;1345
;BENZOATO DE SÓDIO 4/20 G/ML XAROPE  1200 ML;;1346
;BENZOCAÍNA + BENZOXIQUINA + BENZETÔNIO + MENTOL 4,5 + 1,2 + 0,1 + 0,5 MG AEROSSOL 43 G;;1347
;BENZOCAÍNA + TRICLOSANA + MENTOL 45+5+5 MG/G AEROSSOL;;1348
;BENZOCAÍNA + TRICLOSANA + MENTOL (45+5+5) MG/G CREME  20 G ;;1349
;BENZOCAÍNA + TRICLOSANA + MENTOL (45+5+5) MG/G CREME  30 G ;;1350
;BENZOCAÍNA, GEL TÓPICO;;1351
;BENZOILMETRONIDAZOL, ASSOCIADO À NISTATINA E CLORETO DE BENZALCÔNIO 62,5 MG + 25.000 UI + 1,25 MG/G CREME VAGINAL  40 G;;1352
;BERACTANTO (TENSOATIVO PULMONAR ORIGEM ANIMAL) 25 MG/ML SUSPENSÃO INJETÁVEL 4 ML ;;1353
;BERACTANTO (TENSOATIVO PULMONAR ORIGEM ANIMAL) 25 MG/ML SUSPENSÃO INJETÁVEL 8 ML ;;1354
;BETACAROTENO 5 MG CÁPSULA  ;;1355
;BETAEPOETINA 50 MCG SOLUÇÃO INJETÁVEL  0,3 ML ;;1356
;BETAGALSIDASE 35 MG PÓ LIOF INJ (FR-AMP) ELENCO ESTADUAL ;;1357
;BETAGALSIDASE 5 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;;1358
;BETAINTERFERONA 1A 12.000.000UI (44MCG) SOL INJ (SER PREENC) GRUPO 1.A;;1359
;BETAINTERFERONA 1A 22 MCG SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;1360
;BETAINTERFERONA 1A 30 MCG SOL INJ (FR-AMP OU SER PREENC) ELENCO ESTADUAL ;;1361
;BETAINTERFERONA 1A 44 MCG SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;1362
;BETAINTERFERONA 1A 6.000.000 UI (22MCG) SOL INJ (SER PREENC) GRUPO 1.A;;1363
;BETAINTERFERONA 1A 6.000.000 UI (30MCG) PÓ LIOF INJ (FR-AMP OU SER PREENC OU CAN PREENC) GRUPO 1.A;;1364
;BETAINTERFERONA 1B 9.600.000 UI PO LIOFILO PARA INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;1365
;BETAINTERFERONA 1B 9.600.000UI (300MG) PÓ LIOF INJ (FR-AMP) GRUPO 1.A;;1366
;BETAISTINA, DICLORIDRATO 16 MG COMPRIMIDO ;;1367
;BETAISTINA, DICLORIDRATO 24 MG COMPRIMIDO ;;1368
;BETAISTINA, DICLORIDRATO 8 MG COMPRIMIDO ;;1369
;BETAMETASONA, ACETATO + BETAMETASONA, FOSFATO DISSÓDICO 3 + 3 MG/ML SUSPENSÃO INJETÁVEL 1 ML;;1370
;BETAMETASONA, DEXCLORFE NIRAMINA MALEATO 2MG 0,25MG  COMP;;1371
;BETAMETASONA, DIPROPIONATO + ÁCIDO SALICÍLICO 0,5MG + 30MG/G POMADA 30 G;;1372
;BETAMETASONA, DIPROPIONATO + ÁCIDO SALICÍLICO (0,64 + 20) MG/ML SOLUÇÃO TÓPICA 30 ML ;;1373
;BETAMETASONA, DIPROPIONATO + CALCIPOTRIOL 0,05 + 0,5 MG/G POMADA 30 G ;;1374
;BETAMETASONA, DIPROPIONATO + GENTAMICINA SULFATO 0,5 + 1 MG/G CREME  30 G ;;1375
;BETAMETASONA, DIPROPIONATO + GENTAMICINA SULFATO 0,5 + 1 MG/G POMADA 30 G ;;1376
;BETAMETASONA, DIPROPIONATO + GENTAMICINA SULFATO 1 + 3 MG/ML SOLUÇÃO OTO-OFTÁLMICA 10 ML;;1377
;BETAMETASONA, DIPROPIONATO 0,5 MG/G CREME  30 G ;;1378
;BETAMETASONA, DIPROPIONATO 0,5 MG/G POMADA 30 G ;;1379
;BETAMETASONA, DIPROPIONATO 0,64 MG/G CREME  30 G;;1380
;BETAMETASONA, VALERATO + GENTAMICINA, SULFATO + TOLNAFTATO + CLIOQUINOL 0,5 + 1 + 10 + 10 MG/G CREME  15 G;;1381
;BETAMETASONA, VALERATO + GENTAMICINA, SULFATO + TOLNAFTATO + CLIOQUINOL 0,5 + 1 + 10 + 10 MG/G CREME  20 G;;1382
;BETAMETASONA, VALERATO 1 MG/G CREME  15 G ;;1383
;BETAMETASONA, VALERATO 1 MG/G CREME  30 G ;;1384
;BETAMETASONA, VALERATO 1 MG/G POMADA 30 G ;;1385
;BETAMETASONA, VALERATO 1 MG/G SOLUÇÃO TÓPICA;;1386
;BETAMETASONA 0,1 MG/ML ELIXIR 120 ML ;;1387
;BETAMETASONA 0,5 MG COMPRIMIDO ;;1388
;BETAMETASONA 0,5 MG/ML SOLUÇÃO ORAL  15 ML ;;1389
;BETAMETASONA 2 MG COMPRIMIDO ;;1390
;BETAMETASONA 4 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;1391
;BETAMETASONA,DIPROPIONATO + BETAMETASONA, FOSFATO DISSÓDICO 5 + 2 MG/ML SUSPENSÃO INJETÁVEL 1 ML ;;1392
;BETANECOL 10 MG CÁPSULA ;;1393
;BETAXOLOL, CLORIDRATO 5 % SOLUÇÃO OFTÁLMICA 0,3 ML ELENCO ESTADUAL ;;1394
;BETAXOLOL, CLORIDRATO 5 % SOLUÇÃO OFTÁLMICA 15 ML ELENCO ESTADUAL ;;1395
;BETAXOLOL, CLORIDRATO 5 % SOLUÇÃO OFTÁLMICA 5 ML ELENCO ESTADUAL ;;1396
;BEVACIZUMABE 25 MG/ML SOLUÇÃO INJETÁVEL 16 ML ELENCO ESTADUAL ;;1397
;BEVACIZUMABE 25 MG/ML SOLUÇÃO INJETÁVEL 4 ML ELENCO ESTADUAL ;;1398
;BEZAFIBRATO 200 MG COMPRIMIDO ;;1399
;BEZAFIBRATO 200 MG DRÁGEA OU COMP GRUPO 2 ;;1400
;BEZAFIBRATO 400 MG COMP DE DESINT LENTA GRUPO 2 ;;1401
;BEZAFIBRATO 400 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA ;;1402
;BICALUTAMIDA 50 MG COMPRIMIDO ;;1403
;BICARBONATO DE SÓDIO PÓ 100 G;;1404
;BICARBONATO DE SÓDIO PÓ 200 G;;1405
;BICARBONATO DE SÓDIO PÓ 500 G;;1406
;BICARBONATO DE SÓDIO 10 % SOLUÇÃO INJETÁVEL  10 ML ;;1407
;BICARBONATO DE SÓDIO 40 G PÓ;;1408
;BICARBONATO DE SÓDIO 8,4 % SOLUÇÃO INJETÁVEL 10 ML;;1409
;BICARBONATO DE SÓDIO 8,4 % SOLUÇÃO INJETÁVEL 250 ML;;1410
;BICARBONATO DE SÓDIO 8,4 % SOLUÇÃO INJETÁVEL 500 ML;;1411
;BILASTINA 20 MG COMPRIMIDO ;;1412
;BIMATOPROSTA + TIMOLOL 0,03 + 0,5 MG/ML SOLUÇÃO OFTÁLMICA 3 ML ;;1413
;BIMATOPROSTA + TIMOLOL 00,3MG/ML + 0,5MG/ML SOLUÇÃO OFTÁLMICA 5ML;;1414
;BIMATOPROSTA 0,1 MG/ML SOLUÇÃO OFTÁLMICA 3 ML ;;1415
;BIMATOPROSTA 0,1 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;;1416
;BIMATOPROSTA 0,3 MG/ML SOL OFT (FR) 3 ML GRUPO 1.A;;1417
;BIMATOPROSTA 0,3 MG/ML SOLUÇÃO OFTÁLMICA 3 ML ELENCO ESTADUAL ;;1418
;BIMATOPROSTA 0,3 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;1419
;BIOTINA 10 MG CÁPSULA  ESPECIALMENTE MANIPULADO;;1420
;BIOTINA 2,5 MG CÁPSULA  GRUPO 1.A;;1421
;BIOTINA 5 MG CÁPSULA ;;1422
;BIPERIDENO, CLORIDRATO  2 MG COMPRIMIDO ELENCO ESTADUAL ;;1423
;BIPERIDENO, CLORIDRATO  4 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;;1424
;BIPERIDENO, CLORIDRATO 5 MG/ML AMP 1 ML;;1425
;BIPERIDENO, LACTATO 5 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;1426
;BISACODIL + DOCUSATO DE SÓDIO 5 + 60 MG COMPRIMIDO;;1427
;BISACODIL 5 MG DRÁGEA ;;1428
;BISMUTO MONOBÁSICO, SALICILATO 500 MG CÁPSULA  ;;1429
;BISOPROLOL, FUMARATO + HIDROCLOROTIAZIDA 10 + 25 MG COMPRIMIDO;;1430
;BISOPROLOL, FUMARATO + HIDROCLOROTIAZIDA 2,5 + 6,25 MG COMPRIMIDO;;1431
;BISOPROLOL, FUMARATO + HIDROCLOROTIAZIDA 5 + 6,25 MG COMPRIMIDO ;;1432
;BISOPROLOL, FUMARATO + HIDROCLOROTIAZIDA 5 MG + 12,5  MG COMPRIMIDO;;1433
;BISOPROLOL FUMARATO, ASSOCIADO AO ANLODIPINO 10 MG + 5 MG COMPRIMIDO;;1434
;BISOPROLOL, FUMARATO 10 MG COMPRIMIDO ;;1435
;BISOPROLOL, FUMARATO 1,25 MG COMPRIMIDO;;1436
;BISOPROLOL, FUMARATO 2,5 MG COMPRIMIDO ;;1437
;BISOPROLOL, FUMARATO 5 MG COMPRIMIDO ;;1438
;BLEOMICINA, SULFATO 15 UI PÓ LIOFILIZADO ;;1439
;BLINATUMOMABE 38,5 MCG PÓ LIOF INJ (FR-AMP);;1440
;BOCEPREVIR 200 MG CAP GRUPO 1.A;;1441
;BOCEPREVIR 200 MG CÁPSULA  ;;1442
;BORAGO OFFICIALIS 900 MG CÁPSULA  ;;1443
;BORTEZOMIBE 1 MG PÓ LIOF INJ (FR-AMP) ;;1444
;BORTEZOMIBE 3,5 MG PÓ LIOFILIZADO ELENCO ESTADUAL ;;1445
;BOSENTANA 125 MG COMP REV GRUPO 1.B ;;1446
;BOSENTANA 125 MG COMPRIMIDO ELENCO ESTADUAL ;;1447
;BOSENTANA 62,5 MG COMP REV GRUPO 1.B ;;1448
;BOSENTANA 62,5 MG COMPRIMIDO ELENCO ESTADUAL ;;1449
;BRENTUXIMABE VEDOTINA 50 MG PÓ LIOF INJ (FR-AMP);;1450
;BREXPIPRAZOL  1 MG COMPRIMIDO;;1451
;BREXPIPRAZOL 0,5 MG COMP;;1452
;BREXPIPRAZOL 2 MG COMPRIMIDO;;1453
;BREXPIPRAZOL 3 MG COMPRIMIDO;;1454
;BRIGATINIBE 90 MG COMPRIMIDO;;1455
;BRIMONIDINA, TARTARATO + TIMOLOL, MALEATO 0,2 + 0,5 % SOLUÇÃO OFTÁLMICA 10 ML ELENCO ESTADUAL ;;1456
;BRIMONIDINA, TARTARATO + TIMOLOL, MALEATO 0,2 + 0,5 % SOLUÇÃO OFTÁLMICA 5 ML;;1457
;BRIMONIDINA, TARTARATO + TIMOLOL, MALEATO 2MG + 5MG/ML SOL OFT (FR) 10ML;;1458
;BRIMONIDINA, TARTARATO 0,1 % SOLUÇÃO OFTÁLMICA 5 ML ;;1459
;BRIMONIDINA, TARTARATO 0,15 % SOLUÇÃO OFTÁLMICA 10 ML;;1460
;BRIMONIDINA, TARTARATO 0,15 % SOLUÇÃO OFTÁLMICA 5 ML ELENCO ESTADUAL ;;1461
;BRIMONIDINA, TARTARATO 0,2 % SOLUÇÃO OFTÁLMICA 10 ML ;;1462
;BRIMONIDINA, TARTARATO 0,2 % SOLUÇÃO OFTÁLMICA 5 ML;;1463
;BRIMONIDINA 2 MG/ML SOL OFT (FR) 5 ML GRUPO 2 ;;1464
;BRINZOLAMIDA + BRIMONIDINA 10 + 2 MG/ML SUSPENSÃO OFTÁLMICA;;1465
;BRINZOLAMIDA, TARTARATO + TIMOLOL, MALEATO 10 MG + 5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;;1466
;BRINZOLAMIDA 10 MG/ML SOLUÇÃO OFTÁLMICA 10 ML ;;1467
;BRINZOLAMIDA 10 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;1468
;BRINZOLAMIDA 10 MG/ML SUSP OFT (FR) 5 ML GRUPO 2 ;;1469
;BROMAZEPAM 2,5 MG/ML SOL ORAL (FR) 20 ML;;1470
;BROMAZEPAM 3 MG COMPRIMIDO ;;1471
;BROMAZEPAM 6 MG COMPRIMIDO ;;1472
;BROMETO DE TIOTRÓPIO MONOIDRATADO + CLORIDRATO DE OLODATEROL 2,5 + 2,5 MCG SOLUÇÃO PARA INALAÇÃO GRUPO 1.B ;;1473
;BROMETO DE UMECLIDÍNIO + TRIFENATATO DE VILANTEROL 62,5 + 25 MCG PÓ INAL (FR DE 30 DOSES) GRUPO 1.B ;;1474
;BROMEXINA, CLORIDRATO 0,8 MG/ML XAROPE  120 ML ;;1475
;BROMEXINA, CLORIDRATO 1,6 MG/ML XAROPE  120 ML ;;1476
;BROMEXINA, CLORIDRATO 2 MG/ML SOLUÇÃO ORAL  50 ML ;;1477
;BROMOCRIPTINA, MESILATO 2,5 MG COMPRIMIDO ;;1478
;BROMOCRIPTINA 2,5 MG COMP GRUPO 1.B ;;1479
;BROMOCRIPTINA 5 MG CAP DE LIB RETARD GRUPO 1.B ;;1480
;BROMOPRIDA 10 MG COMPRIMIDO;;1481
;BROMOPRIDA 10 MG MG CÁPSULA ;;1482
;BROMOPRIDA 4 MG/ML SOLUÇÃO ORAL 20 ML;;1483
;BROMOPRIDA 5 MG/ML SOLUÇÃO INJETÁVEL 2 ML;;1484
;BRONFENIRAMINA, MALEATO + FENILEFRINA, CLORIDRATO 0,4 + 1 MG/ML XAROPE  120 ML ;;1485
;BRONFENIRAMINA, MALEATO + FENILEFRINA, CLORIDRATO 12 + 15 MG COMPRIMIDO ;;1486
;BRONFENIRAMINA, MALEATO + FENILEFRINA, CLORIDRATO 2 + 2,5 MG/ML SOLUÇÃO ORAL  20 ML ;;1487
;BROSIMUM GAUDICHAUDII LOÇÃO 50 ML;;1488
;BROSIMUM GAUDICHAUDII 200 MG/G POMADA 30 G;;1489
;BROSIMUM GAUDICHAUDII 200 MG/G POMADA 80 G;;1490
;BROSIMUM GAUDICHAUDII 400 MG COMPRIMIDO;;1491
;BRYOPHYLLUM ARGENTO CULTUM SOL ORAL (FR) 50 ML;;1492
;BUCLIZINA, CLORIDRATO 25 MG COMPRIMIDO ;;1493
;BUDESONIDA 0,25 MG/ML SUSPENSÃO PARA NEBULIZAÇÃO 2 ML ;;1494
;BUDESONIDA 0,5 MG/ML SUSPENSÃO PARA NEBULIZAÇÃO 2 ML;;1495
;BUDESONIDA 0,5 MG/ML SUSPENSÃO PARA NEBULIZAÇÃO 5 ML ;;1496
;BUDESONIDA 100 MCG/DOSE AEROSSOL NASAL 100 DOSES ;;1497
;BUDESONIDA 100 MCG/DOSE AEROSSOL NASAL 120 DOSES ;;1498
;BUDESONIDA 100 MCG/DOSE AEROSSOL NASAL 200 DOSES ;;1499
;BUDESONIDA 100 MCG/DOSE PÓ PARA INALAÇÃO ORAL 100 DOSES ;;1500
