"id_vmpp";"codigo_obm";"nome_vmp";"vmp_nome";"qtd_vmp";"un_qtd_vmp";"catmats"
"557870";"@brasil20629908190";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557865";"@brasil91887141247";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola x 10 frascos-ampola";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"557866";"@brasil29430305291";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola x 12 frascos-ampola";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola";"12,000";"frasco-ampola";
"557867";"@brasil82446156170";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola x 20 frascos-ampola";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"570070";"@brasil20149598607";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; seringa preenchida x 1 seringa";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"570071";"@brasil78229669153";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; seringa preenchida x 12 seringas";"Alfaepoetina 4.000 unidades internacionais/1 mL solução para injeção; seringa preenchida";"12,000";"seringa";
"557868";"@brasil76612681296";"Alfaepoetina 40.000 unidades internacionais/1 mL solução para injeção; seringa preenchida x 1 seringa";"Alfaepoetina 40.000 unidades internacionais/1 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557869";"@brasil64237726067";"Alfaepoetina 40.000 unidades internacionais/1 mL solução para injeção; seringa preenchida x 12 seringas";"Alfaepoetina 40.000 unidades internacionais/1 mL solução para injeção; seringa preenchida";"12,000";"seringa";
"570072";"@brasil19520905203";"Alfaeptacogue Ativado 1 mg (50 KUI) pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfaeptacogue Ativado 50.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"570074";"@brasil82948180389";"Alfaeptacogue Ativado 2 mg (100 KUI) pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfaeptacogue Ativado 100.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"570075";"@brasil68455823370";"Alfaeptacogue Ativado 5 mg (250 KUI) pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfaeptacogue Ativado 250.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557874";"@brasil34244298175";"Alfaestradiol 0,25 mg/mL solução x 100 mL";"Alfaestradiol 0,25 mg/mL solução";"100,000";"mL (Mililitro)";
"570077";"@brasil85172518468";"Alfafolitropina 150 unidades internacionais + Alfalutropina 75 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfafolitropina 150 unidades internacionais + Alfalutropina 75 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557871";"@brasil41732239487";"Alfafolitropina 300 unidades internacionais (22 microgramas)/0,5 mL solução para injeção; dispositivo para injeção x 1 dispositivo";"Alfafolitropina 300 unidades internacionais (22 microgramas)/0,5 mL solução para injeção; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"557872";"@brasil28462087162";"Alfafolitropina 450 unidades internacionais (33 microgramas)/0,75 mL solução para injeção; dispositivo para injeção x 1 dispositivo";"Alfafolitropina 450 unidades internacionais (33 microgramas)/0,75 mL solução para injeção; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"557873";"@brasil77691705807";"Alfafolitropina 75 unidades internacionais (5,5 microgramas) pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfafolitropina 75 unidades internacionais (5,5 microgramas) pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557875";"@brasil30403587956";"Alfafolitropina 900 unidades internacionais (66 microgramas)/1,5 mL solução para injeção; dispositivo para injeção x 1 dispositivo";"Alfafolitropina 900 unidades internacionais (66 microgramas)/1,5 mL solução para injeção; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"557876";"@brasil36761513026";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557877";"@brasil80079188636";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"557879";"@brasil23238436602";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 20 frascos-ampola";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"557878";"@brasil83338055942";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 6 frascos-ampola";"Alfainterferona 2a 1.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"6,000";"frasco-ampola";
"557880";"@brasil97674339156";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557881";"@brasil48041998670";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"557882";"@brasil68835901642";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 20 frascos-ampola";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"557883";"@brasil44007048101";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 6 frascos-ampola";"Alfainterferona 2a 3.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"6,000";"frasco-ampola";
"557884";"@brasil47808751802";"Alfainterferona 2a 3.000.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida x 1 seringa";"Alfainterferona 2a 3.000.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557888";"@brasil99428636544";"Alfainterferona 2a 4.500.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida x 1 seringa";"Alfainterferona 2a 4.500.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557885";"@brasil77125532671";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557886";"@brasil51089931758";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"557887";"@brasil16163836927";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 20 frascos-ampola";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"557889";"@brasil61653837972";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 6 frascos-ampola";"Alfainterferona 2a 5.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"6,000";"frasco-ampola";
"557890";"@brasil70446037805";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557891";"@brasil32174261479";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 10 frascos-ampola";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"557893";"@brasil15455394046";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 20 frascos-ampola";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"20,000";"frasco-ampola";
"557892";"@brasil93778733184";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola x 6 frascos-ampola";"Alfainterferona 2a 9.000.000 unidades internacionais pó para solução para injeção; frasco-ampola";"6,000";"frasco-ampola";
"557894";"@brasil18599129139";"Alfainterferona 2a 9.000.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida x 1 seringa";"Alfainterferona 2a 9.000.000 unidades internacionais/0,5 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557895";"@brasil76427422093";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557896";"@brasil84754922753";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 3 frascos-ampola";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"3,000";"frasco-ampola";
"557897";"@brasil77734627998";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 5 frascos-ampola";"Alfainterferona 2b 10.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"557900";"@brasil13720083707";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557898";"@brasil67241275683";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 3 frascos-ampola";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"3,000";"frasco-ampola";
"557899";"@brasil34725424277";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 5 frascos-ampola";"Alfainterferona 2b 3.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"557901";"@brasil38039293148";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557903";"@brasil58371951081";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 3 frascos-ampola";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"3,000";"frasco-ampola";
"557902";"@brasil40418667456";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 5 frascos-ampola";"Alfainterferona 2b 5.000.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"5,000";"frasco-ampola";
"557907";"@brasil28931655622";"Alfalutropina 75 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfalutropina 75 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557904";"@brasil97660363294";"Alfamoroctocogue 1.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfamoroctocogue 1.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557905";"@brasil75781948716";"Alfamoroctocogue 250 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfamoroctocogue 250 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557906";"@brasil43862451680";"Alfamoroctocogue 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfamoroctocogue 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557909";"@brasil41381656081";"Alfanonacogue 1.000 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfanonacogue 1.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557908";"@brasil56998167324";"Alfanonacogue 2.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfanonacogue 2.000 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557910";"@brasil72750958106";"Alfanonacogue 250 unidades internacionais pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfanonacogue 250 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557911";"@brasil36514357090";"Alfanonacogue 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Alfanonacogue 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"557912";"@brasil82689673086";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida x 1 seringa";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557921";"@brasil52151843664";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida x 12 seringas";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida";"12,000";"seringa";
"557913";"@brasil45050643316";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida x 4 seringas";"Alfapeginterferona 2a 135 microgramas/0,5 mL solução para injeção; seringa preenchida";"4,000";"seringa";
"557914";"@brasil35377219531";"Alfapeginterferona 2a 180 microgramas/0,5 mL solução para injeção; seringa preenchida x 1 seringa";"Alfapeginterferona 2a 180 microgramas/0,5 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"557915";"@brasil15488058921";"Alfapeginterferona 2a 180 microgramas/0,5 mL solução para injeção; seringa preenchida x 12 seringas";"Alfapeginterferona 2a 180 microgramas/0,5 mL solução para injeção; seringa preenchida";"12,000";"seringa";
