id_vmp;codigo_obm;nome_vmp;vtm_cod_nome;anvs_cod_nome;snomed;atc_cod_nome;atc_cod_nome;indicador_dose_un;qtd_dose_un;unidade_medida_dose_un;status_prescricao;base_denominacao;vias_adm;formas;ingredientes;catmats;cat_control_esp;ont_form_via;;;;;;;;;;;
676069;@brasil12230304173;Claritromicina 25 mg/mL suspensão oral;11379 - Claritromicina;3679 - Antibióticos sistêmicos simples;324240004;3679 - claritromicina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;676074 - Oral;676073 - Pó para suspensão oral;676076 - claritromicina - 25.000 - mg (Miligrama);676070 - BR0269987-2;676071 - BR0269987-1;676072 - BR0269987;676077 - Antimicrobianos;676075 - suspensão.oral;;;;;;;;;
251925;@brasil12315746360;Claritromicina 250 mg cápsula;11379 - Claritromicina;;;3679 - claritromicina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;251928 - Via de administração não aplicável;251927 - Não aplicável;251930 - claritromicina - 500.000 - mg (Miligrama);251926 - BR0269986-1;251931 - Antimicrobianos;251929 - Não aplicável;;;;;;;;;;;
250097;@brasil16475602951;Claritromicina 250 mg comprimido;11379 - Claritromicina;3679 - Macrolídeos;324238009;3679 - claritromicina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;250100 - Oral;250099 - Comprimido;250105 - claritromicina - 250.000 - mg (Miligrama);250098 - BR0269986-2;250106 - Antimicrobianos;250101 - comprimido.oral;;;;;;;;;;;
676123;@brasil19448094123;Claritromicina 50 mg/mL suspensão oral;11379 - Claritromicina;3679 - Antibióticos sistêmicos simples;324250003;3679 - claritromicina;542 - Básico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;676127 - Oral;676126 - Pó para suspensão oral;676132 - claritromicina - 50.000 - mg (Miligrama);676124 - BR0269988-1;676125 - BR0269988-2;676133 - Antimicrobianos;676128 - suspensão.oral;;;;;;;;;;
251941;@brasil15716755962;Claritromicina 500 mg cápsula;11379 - Claritromicina;;;3679 - claritromicina;542 - Básico;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;251944 - Via de administração não aplicável;251943 - Não aplicável;251950 - claritromicina - 500.000 - mg (Miligrama);251942 - BR0268439-2;251951 - Antimicrobianos;251945 - Não aplicável;;;;;;;;;;;
791409;@brasil15967927504;Claritromicina 500 mg comprimido;11379 - Claritromicina;3679 - Macrolídeos;324244008;3679 - claritromicina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;794888 - Oral;794932 - Comprimido;794918 - claritromicina - 500.000 - mg (Miligrama);795023 - BR0268439-1;795024 - BR0268439-3;794856 - Antimicrobianos;794864 - comprimido.oral;;;;;;;;;;
392035;@brasil10260785752;Claritromicina 500 mg comprimido de liberação prolongada;11379 - Claritromicina;3679 - Macrolídeos;;3679 - claritromicina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;392037 - Oral;392036 - Comprimido de liberação prolongada;392039 - claritromicina - 500.000 - mg (Miligrama);;392040 - Antimicrobianos;392038 - comprimido de liberação prolongada.oral;;;;;;;;;;;
481155;@brasil15519047755;Claritromicina 500 mg pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
404659;@brasil18146795170;Clemastina 0;05 mg/mL xarope;288762 - Clemastina;5721 - Anti-histamínicos sistêmicos;;5721 - clemastina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;404661 - Oral;404660 - Xarope;404663 - fumarato de clemastina - 0.000 - mg (Miligrama);;404664 - Sem Status de Controle Especial;404662 - solução.oral;;;;;;;;;;
688339;@brasil18950663858;Clemastina 1 mg comprimido;288762 - Clemastina;5721 - Anti-histamínicos sistêmicos;;5721 - clemastina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;688341 - Oral;688340 - Comprimido;688343 - fumarato de clemastina - 1.000 - mg (Miligrama);;688344 - Sem Status de Controle Especial;688342 - comprimido.oral;;;;;;;;;;;
58634;@brasil12482836834;Clemastina 1 mg/g + Dexametasona 0;5 mg/g creme;42822 - Clemastina + Dexametasona;;;5727 - clemastina; associações contendo;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;58637 - Não disponível;58636 - Não disponível;58639 - não disponível - 0.000 - desconhecido;58635 - BR0399161;58640 - Sem Status de Controle Especial;58638 - Desconhecido;;;;;;;;;
408809;@brasil15884059103;Clindamicina 10 mg/g gel;11380 - Clindamicina;3011 - Produtos anti-acne;407809004;3011 - clindamicina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;408811 - Dermatológica;408810 - Gel;408813 - fosfato de clindamicina - 10.000 - mg (Miligrama);;408814 - Antimicrobianos;408812 - gel.dermatológica;;;;;;;;;;;
347040;@brasil13206403033;Clindamicina 10 mg/mL (1%) + Peróxido de Benzoíla 50 mg/mL (5%) gel;42823 - Clindamicina + Peróxido de Benzoíla;3015 - Produtos anti-acne;408140005;3015 - clindamicina; associações contendo;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;347043 - Dermatológica;347042 - Gel;347045 - fosfato de clindamicina - 10.000 - mg (Miligrama);347046 - peróxido de benzoíla - 50.000 - mg (Miligrama);347041 - BR0368899;347047 - Antimicrobianos;347044 - gel.dermatológica;;;;;;;;;
68876;@brasil16283039603;Clindamicina 150 mg cápsula;11380 - Clindamicina;;324277007;3687 - clindamicina;542 - Básico;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;68879 - Via de administração não aplicável;68878 - Não aplicável;;68877 - BR0268955;68884 - Antimicrobianos;68880 - Não aplicável;;;;;;;;;;;
341657;@brasil16013672979;Clindamicina 20 mg/g (2%) creme;11380 - Clindamicina;;326283008;3011 - clindamicina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;341661 - Via de administração não aplicável;341660 - Não aplicável;;341658 - BR0362661-2;341659 - BR0362661-1;341663 - Antimicrobianos;341662 - Não aplicável;;;;;;;;;;
404520;@brasil11841792651;Clindamicina 20 mg/g creme vaginal;11380 - Clindamicina;3076 - Antibióticos sistêmicos simples;;3076 - clindamicina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;404522 - Vaginal;404521 - Creme vaginal;404524 - fosfato de clindamicina - 20.000 - mg (Miligrama);;404525 - Antimicrobianos;404523 - creme.vaginal;;;;;;;;;;;
286754;@brasil18041714770;Clindamicina 300 mg cápsula;11380 - Clindamicina;3687 - Antibióticos sistêmicos simples;2;1,71E+20;3687 - clindamicina;542 - Básico;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;286757 - Oral;286756 - Cápsula;286763 - cloridrato de clindamicina - 300.000 - mg (Miligrama);286755 - BR0268436;286764 - Antimicrobianos;286758 - cápsula.oral;;;;;;;;;;
418061;@brasil16411549518;Clindamicina 300 mg/2 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
418148;@brasil13083137508;Clindamicina 600 mg/4 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
418240;@brasil14881318344;Clindamicina 900 mg/6 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
404550;@brasil12968075016;Clioquinol 30 mg/g + Hidrocortisona 10 mg/g creme;288765 - Clioquinol + Hidrocortisona;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;404552 - Dermatológica;404551 - Creme;404554 - clioquinol - 30.000 - mg (Miligrama);404555 - hidrocortisona - 10.000 - mg (Miligrama);;404556 - Sem Status de Controle Especial;404553 - creme.dermatológica;;;;;;;;;;
272767;@brasil19473298822;Clobazam 10 mg comprimido;11381 - Clobazam;4975 - Ansiolíticos simples;321272000;4975 - clobazam;543 - Especializado;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;272771 - Oral;272770 - Comprimido;272776 - clobazam - 10.000 - mg (Miligrama);272768 - BR0272901E;272769 - BR0272901;272777 - Lista B1 (Substâncias Psicotrópicas);272772 - comprimido.oral;;;;;;;;;;
272790;@brasil15820543890;Clobazam 20 mg comprimido;11381 - Clobazam;4975 - Ansiolíticos simples;;4975 - clobazam;543 - Especializado;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;272794 - Oral;272793 - Comprimido;272799 - clobazam - 20.000 - mg (Miligrama);272791 - BR0272902;272792 - BR0272902E;272800 - Lista B1 (Substâncias Psicotrópicas);272795 - comprimido.oral;;;;;;;;;;
341645;@brasil10534638473;Clobetasol 0;5 mg/g creme;42824 - Clobetasol;2848 - Glicocorticóides tópico simples exceto uso oftálmico;346938005;2848 - clobetasol;543 - Especializado;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;341649 - Dermatológica;341648 - Creme;341654 - propionato de clobetasol - 0.000 - mg (Miligrama);341646 - BR0284458-1;341647 - BR0284458E;341655 - Sem Status de Controle Especial;341650 - creme.dermatológica;;;;;;;;;
415406;@brasil11712452862;Clobetasol 0;5 mg/g gel;42824 - Clobetasol;2848 - Corticosteróides tópicos;;2848 - clobetasol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;415408 - Dermatológica;415407 - Gel;415410 - propionato de clobetasol - 0.000 - mg (Miligrama);;415411 - Sem Status de Controle Especial;415409 - gel.dermatológica;;;;;;;;;;
343996;@brasil12395092911;Clobetasol 0;5 mg/g pomada;42824 - Clobetasol;2848 - Glicocorticóides tópico simples exceto uso oftálmico;347928005;2848 - clobetasol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;343999 - Dermatológica;343998 - Pomada;344001 - propionato de clobetasol - 0.000 - mg (Miligrama);343997 - BR0284459;344002 - Sem Status de Controle Especial;344000 - pomada.dermatológica;;;;;;;;;;
539708;@brasil14839711415;Clobetasol 0;5 mg/g solução;42824 - Clobetasol;2848 - Glicocorticóides tópico simples exceto uso oftálmico;;2848 - clobetasol;543 - Especializado;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;539712 - Capilar;539711 - Solução;539717 - propionato de clobetasol - 0.000 - mg (Miligrama);539709 - BR0284460;539710 - BR0284460E;539718 - Sem Status de Controle Especial;539713 - solução.capilar;;;;;;;;;
542986;@brasil12782589468;Clobetasol 0;5 mg/mL loção;42824 - Clobetasol;2848 - Corticosteróides tópicos;;2848 - clobetasol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;542988 - Dermatológica;542987 - Emulsão;542990 - propionato de clobetasol - 0.000 - mg (Miligrama);;542991 - Sem Status de Controle Especial;542989 - emulsão.dermatológica;;;;;;;;;;
522584;@brasil15539092723;Clobetasol 0;5 mg/mL solução spray;42824 - Clobetasol;2848 - Corticosteróides tópicos;;2848 - clobetasol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;522586 - Dermatológica;522585 - Solução spray;522588 - propionato de clobetasol - 0.000 - mg (Miligrama);;522589 - Sem Status de Controle Especial;522587 - spray em solução.dermatológica;;;;;;;;;;
541955;@brasil16839952883;Clobetasol 0;5 mg/mL xampu;42824 - Clobetasol;2848 - Corticosteróides tópicos;;2848 - clobetasol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;541957 - Capilar;541956 - Xampu;541959 - propionato de clobetasol - 0.000 - mg (Miligrama);;541960 - Sem Status de Controle Especial;541958 - xampu solução.capilar;;;;;;;;;;
404905;@brasil13143473483;Clobutinol 4 mg/mL + Doxilamina 0;75 mg/mL xarope;65366 - Clobutinol + Doxilamina;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;404908 - Oral;404907 - Xarope;404910 - succinato de doxilamina - 0.000 - mg (Miligrama);404911 - cloridrato de clobutinol - 4.000 - mg (Miligrama);404906 - BR0293925;404912 - Sem Status de Controle Especial;404909 - solução.oral;;;;;;;;;
282592;@brasil11522994088;Clobutinol 4 mg/mL xarope;65367 - Clobutinol;5684 - Antitussígenos simples;;5684 - clobutinol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;282595 - Oral;282594 - Xarope;282597 - cloridrato de clobutinol - 4.000 - mg (Miligrama);282593 - BR0272178;282598 - Sem Status de Controle Especial;282596 - solução.oral;;;;;;;;;;;
539780;@brasil16332647814;Clobutinol 48 mg/mL + Doxilamina 9 mg/mL solução oral;65366 - Clobutinol + Doxilamina;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;539782 - Oral;539781 - Solução oral;539784 - succinato de doxilamina - 9.000 - mg (Miligrama);539785 - cloridrato de clobutinol - 48.000 - mg (Miligrama);;539786 - Sem Status de Controle Especial;539783 - solução.oral;;;;;;;;;;
418269;@brasil12935232726;Clodronato Dissódico 1,5 g/25 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
418281;@brasil18502342176;Clodronato Dissódico 300 mg/5 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
520996;@brasil13655478518;Clodronato Dissódico 400 mg cápsula;42825 - Clodronato Dissódico;4550 - Outros produtos com ação no sistema músculo esquelético;;4550 - ácido clodrônico;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;520998 - Oral;520997 - Cápsula;521000 - clodronato dissódico tetraidratado - 400.000 - mg (Miligrama);;521001 - Sem Status de Controle Especial;520999 - cápsula.oral;;;;;;;;;;;
68907;@brasil15312587715;Clofazimina 100 mg cápsula;11382 - Clofazimina;;324509007;3823 - clofazimina;544 - Estratégico;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;68910 - Não disponível;68909 - Não disponível;68915 - não disponível - 0.000 - desconhecido;68908 - BR0299129;68916 - Antimicrobianos;68911 - Desconhecido;;;;;;;;;;;
68917;@brasil12883391996;Clofazimina 50 mg cápsula;11382 - Clofazimina;;376085005;3823 - clofazimina;544 - Estratégico;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;68920 - Via de administração não aplicável;68919 - Não aplicável;;68918 - BR0299128;68925 - Antimicrobianos;68921 - Não aplicável;;;;;;;;;;;
272878;@brasil10682823294;Clomifeno 50 mg comprimido;11383 - Clomifeno;3317 - Outros produtos para uso em ginecologia e obstetrícia;325766009;3317 - clomifeno;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;272881 - Oral;272880 - Comprimido;272883 - citrato de clomifeno - 50.000 - mg (Miligrama);272879 - BR0328106;272884 - Sem Status de Controle Especial;272882 - comprimido.oral;;;;;;;;;;;
272885;@brasil15952485105;Clomipramina 10 mg comprimido;11384 - Clomipramina;5092 - Antidepressivos;;5092 - clomipramina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;272888 - Oral;272887 - Comprimido;272893 - cloridrato de clomipramina - 10.000 - mg (Miligrama);272886 - BR0267523;272894 - Lista C1 (Substâncias Sujeitas à Controle Especial);272889 - comprimido.oral;;;;;;;;;;;
272895;@brasil17713955953;Clomipramina 25 mg comprimido;11384 - Clomipramina;5092 - Antidepressivos;;5092 - clomipramina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;272898 - Oral;272897 - Comprimido;272903 - cloridrato de clomipramina - 25.000 - mg (Miligrama);272896 - BR0267522;272904 - Lista C1 (Substâncias Sujeitas à Controle Especial);272899 - comprimido.oral;;;;;;;;;;;
325493;@brasil16062969485;Clomipramina 75 mg comprimido de liberação prolongada;11384 - Clomipramina;5092 - Antidepressivos;;5092 - clomipramina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;325496 - Oral;325495 - Comprimido de liberação prolongada;325498 - cloridrato de clomipramina - 75.000 - mg (Miligrama);325494 - BR0272041;325499 - Lista C1 (Substâncias Sujeitas à Controle Especial);325497 - comprimido de liberação prolongada.oral;;;;;;;;;;;
252026;@brasil19815169915;Clonazepam 0;25 mg comprimido sublingual;11385 - Clonazepam;4817 - Anticovulsionates;;4817 - clonazepam;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;252029 - Sublingual;252028 - Comprimido sublingual;252031 - clonazepam - 0.000 - mg (Miligrama);252027 - BR0344014;252032 - Lista B1 (Substâncias Psicotrópicas);252030 - comprimido.sublingual;;;;;;;;;;
252065;@brasil16694807470;Clonazepam 0;5 mg comprimido;11385 - Clonazepam;4817 - Anticovulsionates;322897008;4817 - clonazepam;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;252068 - Oral;252067 - Comprimido;252070 - clonazepam - 0.000 - mg (Miligrama);252066 - BR0270118;252071 - Lista B1 (Substâncias Psicotrópicas);252069 - comprimido.oral;;;;;;;;;;
252115;@brasil14478370102;Clonazepam 2 mg comprimido;11385 - Clonazepam;4817 - Anticovulsionates;322898003;4817 - clonazepam;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;252118 - Oral;252117 - Comprimido;252120 - clonazepam - 2.000 - mg (Miligrama);252116 - BR0270119;252121 - Lista B1 (Substâncias Psicotrópicas);252119 - comprimido.oral;;;;;;;;;;;
