resource_type,id,name,company,website,location,public_access,logo_url,description,attr:St Hierarchy Level,text,attr:ingredientes_codigoObm,full_name,owner_id,owner_type,source_type,default_locale,supported_locales,custom_validation_schema,external_id,canonical_url,hierarchy_meaning,hierarchy_root_url,internal_reference_id,meta,collection_reference,publisher,purpose,copyright,revision_date,experimental,jurisdiction,content_type,case_sensitive,compositional,version_needed,external_id,retired,datatype,concept_class,source,description[1],description[2],name[1],name_type[1],parent_concept_urls[0],map_type[0],map_from_concept_id[0],map_to_concept_id[0],map_type,to_concept_url,from_concept_url,attr:extra_names,collection_type,immutable,jurisdiction[1],jurisdiction[2],collection_url,data:expressions,name_type,name_locale
Concept,B05AA01,albumina,,,por,,,albumina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA02,otras frações proteicas do plasma,,,por,,,otras frações proteicas do plasma,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA03,substitutos do sangue fluorocarbonados,,,por,,,substitutos do sangue fluorocarbonados,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA05,dextrana,,,por,,,dextrana,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA06,agentes com gelatina,,,por,,,agentes com gelatina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA07,hidroxietil amido,,,por,,,hidroxietil amido,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA08,hemoglobina crosfumarilo,,,por,,,hemoglobina crosfumarilo,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05AA09,hemoglobina rafímera,,,por,,,hemoglobina rafímera,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05B,soluções,,,por,,,soluções,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA,soluções para nutrição parenteral,,,por,,,soluções para nutrição parenteral,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA01,aminoácidos,,,por,,,aminoácidos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA02,emulsões graxas,,,por,,,emulsões graxas,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA03,carboidratos,,,por,,,carboidratos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA04,hidrolizados de proteínas,,,por,,,hidrolizados de proteínas,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BA10,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BB,soluções que ajustam o balanço eletrolítico,,,por,,,soluções que ajustam o balanço eletrolítico,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BB01,eletrólitos,,,por,,,eletrólitos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BB02,eletrólitos associados com carboidratos,,,por,,,eletrólitos associados com carboidratos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BB03,trometamol,,,por,,,trometamol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BB04,eletrolíticos em combinção com outras drogas,,,por,,,eletrolíticos em combinção com outras drogas,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BC,soluções que produzem diurese osmótica,,,por,,,soluções que produzem diurese osmótica,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BC01,manitol,,,por,,,manitol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05BC02,uréia,,,por,,,uréia,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05C,soluções para irrigação,,,por,,,soluções para irrigação,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA,soluções contendo antiinfecciosos,,,por,,,soluções contendo antiinfecciosos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA01,cetilpiridínio,,,por,,,cetilpiridínio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA02,clorexidina,,,por,,,clorexidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA03,nitrofural,,,por,,,nitrofural,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA04,sulfametizol,,,por,,,sulfametizol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA05,taurolidina,,,por,,,taurolidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA06,ácido mandélico,,,por,,,ácido mandélico,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA07,noxitiolina,,,por,,,noxitiolina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA08,lactato de etacridina,,,por,,,lactato de etacridina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA09,neomicina,,,por,,,neomicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CA10,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB,soluções salinas,,,por,,,soluções salinas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB01,cloreto de sódio,,,por,,,cloreto de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB02,citrato de sódio,,,por,,,citrato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB03,citrato de magnésio,,,por,,,citrato de magnésio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB04,bicarbonato de sódio,,,por,,,bicarbonato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CB10,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX,outras soluções para irrigação,,,por,,,outras soluções para irrigação,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX01,glicose,,,por,,,glicose,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX02,sorbitol,,,por,,,sorbitol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX03,glicina,,,por,,,glicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX04,manitol,,,por,,,manitol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05CX10,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05D,diálise peritoneal,,,por,,,diálise peritoneal,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05DA,soluções isotônicas,,,por,,,soluções isotônicas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05DB,soluções hipertônicas,,,por,,,soluções hipertônicas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05X,aditivos para soluções intravenosas,,,por,,,aditivos para soluções intravenosas,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA,soluções eletrolíticas,,,por,,,soluções eletrolíticas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA01,cloreto de potássio,,,por,,,cloreto de potássio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA02,bicarbonato de sódio,,,por,,,bicarbonato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA03,cloreto de sódio,,,por,,,cloreto de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA04,cloreto de amônio,,,por,,,cloreto de amônio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA05,sulfato de magnésio,,,por,,,sulfato de magnésio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA06,"fosfato de potássio, incluindo associações com outros sais de potássio",,,por,,,"fosfato de potássio, incluindo associações com outros sais de potássio",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA07,cloreto de cálcio,,,por,,,cloreto de cálcio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA08,acetato de sódio,,,por,,,acetato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA09,fosfato de sódio,,,por,,,fosfato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA10,fosfato de magnésio,,,por,,,fosfato de magnésio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA11,cloreto de magnésio,,,por,,,cloreto de magnésio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA12,cloreto de zinco,,,por,,,cloreto de zinco,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA13,ácido hidroclórico,,,por,,,ácido hidroclórico,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA14,glicerofosfato de sódio,,,por,,,glicerofosfato de sódio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA15,lactato de potássio,,,por,,,lactato de potássio,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA16,soluções cardioplégicas,,,por,,,soluções cardioplégicas,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA30,associações de eletrólitos,,,por,,,associações de eletrólitos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XA31,eletrólitos associados com outros farmacos,,,por,,,eletrólitos associados com outros farmacos,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XB,aminoácidos,,,por,,,aminoácidos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XB01,cloridrato de arginina,,,por,,,cloridrato de arginina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XB02,alanilglutamina,,,por,,,alanilglutamina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XB03,lisina,,,por,,,lisina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XC,vitaminas,,,por,,,vitaminas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XX,outros aditivos para soluções intravenosas,,,por,,,outros aditivos para soluções intravenosas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05XX02,trometamol,,,por,,,trometamol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05Z,hemodialíticos e hemofiltrados,,,por,,,hemodialíticos e hemofiltrados,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05ZA,concentrados para hemodiálise,,,por,,,concentrados para hemodiálise,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B05ZB,hemofiltrados,,,por,,,hemofiltrados,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06,outros agentes hematológicos,,,por,,,outros agentes hematológicos,2,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06A,outros agentes hematológicos,,,por,,,outros agentes hematológicos,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA,enzimas,,,por,,,enzimas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA02,fibrinolisina e desoxirribonuclease,,,por,,,fibrinolisina e desoxirribonuclease,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA03,hialuronidase,,,por,,,hialuronidase,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA04,quimotripsina,,,por,,,quimotripsina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA07,tripsina,,,por,,,tripsina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA10,desoxirribonuclease,,,por,,,desoxirribonuclease,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA11,bromelaína,,,por,,,bromelaína,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AA55,"estreptoquinase, associações contendo",,,por,,,"estreptoquinase, associações contendo",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AB,outros produtos hematológicos,,,por,,,outros produtos hematológicos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,B06AB01,hematina,,,por,,,hematina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C,sistema cardiovascular,,,por,,,sistema cardiovascular,1,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01,terapia cardíaca,,,por,,,terapia cardíaca,2,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01A,glicosídios cardíacos,,,por,,,glicosídios cardíacos,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA,glicosídios digitálicos,,,por,,,glicosídios digitálicos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA01,acetildigitoxina,,,por,,,acetildigitoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA02,acetildigoxina,,,por,,,acetildigoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA03,folhas de digitalis,,,por,,,folhas de digitalis,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA04,digitoxina,,,por,,,digitoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA05,digoxina,,,por,,,digoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA06,lanatosídeo c,,,por,,,lanatosídeo c,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA07,deslanosídeo,,,por,,,deslanosídeo,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA08,metildigoxina,,,por,,,metildigoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA09,gitoformato,,,por,,,gitoformato,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AA52,"acetildigoxina, associações contendo",,,por,,,"acetildigoxina, associações contendo",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AB,glicosídios da scilla,,,por,,,glicosídios da scilla,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AB01,proscilaridina,,,por,,,proscilaridina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AB51,"proscilaridina, associações contendo",,,por,,,"proscilaridina, associações contendo",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AC,glicosídios do estrofanto,,,por,,,glicosídios do estrofanto,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AC01,estrofantina g,,,por,,,estrofantina g,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AC03,cimarina,,,por,,,cimarina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AX,outros glicosídios cardíacos,,,por,,,outros glicosídios cardíacos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01AX02,peruvosídeo,,,por,,,peruvosídeo,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01B,"antiarrítmicos, classes i e ii",,,por,,,"antiarrítmicos, classes i e ii",3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01BA,"antiarrítmicos, classe ia",,,por,,,"antiarrítmicos, classe ia",4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01BA01,quinidina,,,por,,,quinidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,C01BA02,procainamida,,,por,,,procainamida,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
