Co Seq ID,Nu Cd,No Descr,No Descr Pt Br,Co Parent,St Hierarchy Level,Au Audit Create Datetime,Au Audit Change Datetime,Au Audit Create Username,Au Audit Change Username,Nu Version,St Registro Ativo,St Change Approve
1889,B06AA11,bromelaína,bromelaína,1883,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1890,B06AA55,"estreptoquinase, associações contendo","estreptoquinase, associações contendo",1883,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1891,B06AB,outros produtos hematológicos,outros produtos hematológicos,1882,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1892,B06AB01,hematina,hematina,1891,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1893,C,sistema cardiovascular,sistema cardiovascular,,1,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1894,C01,terapia cardíaca,terapia cardíaca,1893,2,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1895,C01A,glicosídios cardíacos,glicosídios cardíacos,1894,3,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1896,C01AA,glicosídios digitálicos,glicosídios digitálicos,1895,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1897,C01AA01,acetildigitoxina,acetildigitoxina,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1898,C01AA02,acetildigoxina,acetildigoxina,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1899,C01AA03,folhas de digitalis,folhas de digitalis,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1900,C01AA04,digitoxina,digitoxina,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1901,C01AA05,digoxina,digoxina,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1902,C01AA06,lanatosídeo c,lanatosídeo c,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1903,C01AA07,deslanosídeo,deslanosídeo,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1904,C01AA08,metildigoxina,metildigoxina,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1905,C01AA09,gitoformato,gitoformato,1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1906,C01AA52,"acetildigoxina, associações contendo","acetildigoxina, associações contendo",1896,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1907,C01AB,glicosídios da scilla,glicosídios da scilla,1895,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1908,C01AB01,proscilaridina,proscilaridina,1907,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1909,C01AB51,"proscilaridina, associações contendo","proscilaridina, associações contendo",1907,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1910,C01AC,glicosídios do estrofanto,glicosídios do estrofanto,1895,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1911,C01AC01,estrofantina g,estrofantina g,1910,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1912,C01AC03,cimarina,cimarina,1910,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1913,C01AX,outros glicosídios cardíacos,outros glicosídios cardíacos,1895,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1914,C01AX02,peruvosídeo,peruvosídeo,1913,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1915,C01B,"antiarrítmicos, classes i e ii","antiarrítmicos, classes i e ii",1894,3,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1916,C01BA,"antiarrítmicos, classe ia","antiarrítmicos, classe ia",1915,4,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1917,C01BA01,quinidina,quinidina,1916,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1918,C01BA02,procainamida,procainamida,1916,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1919,C01BA03,disopiramida,disopiramida,1916,5,2017-01-23T11:32:49Z,2017-01-23T11:32:49Z,anonymous,anonymous,0,ACTIVE,APPROVED
1920,C01BA04,esparteína,esparteína,1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1921,C01BA05,ajmalina,ajmalina,1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1922,C01BA08,prajmálio,prajmálio,1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1923,C01BA12,lorajmina,lorajmina,1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1924,C01BA51,"quinidina, associações excluindo psicolépticos","quinidina, associações excluindo psicolépticos",1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1925,C01BA71,"quinidina, associações contendo psicolépticos","quinidina, associações contendo psicolépticos",1916,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1926,C01BB,"antiarrítmicos, classe ib","antiarrítmicos, classe ib",1915,4,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1927,C01BB01,lidocaína,lidocaína,1926,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1928,C01BB02,mexiletina,mexiletina,1926,5,2017-01-23T11:32:50Z,2017-01-23T11:32:50Z,anonymous,anonymous,0,ACTIVE,APPROVED
1929,C01BB03,tocainida,tocainida,1926,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1930,C01BB04,aprindina,aprindina,1926,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1931,C01BC,"antiarrítmicos, classe ic","antiarrítmicos, classe ic",1915,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1932,C01BC03,propafenona,propafenona,1931,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1933,C01BC04,flecainida,flecainida,1931,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1934,C01BC07,lorcainida,lorcainida,1931,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1935,C01BC08,encainida,encainida,1931,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1936,C01BD,"antiarrítmicos, classe iii","antiarrítmicos, classe iii",1915,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1937,C01BD01,amiodarona,amiodarona,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1938,C01BD02,tosilato de bretílio,tosilato de bretílio,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1939,C01BD03,bunaftina,bunaftina,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1940,C01BD04,dofetilida,dofetilida,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1941,C01BD05,ibutilida,ibutilida,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1942,C01BD06,tedisamila,tedisamila,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1943,C01BD07,dronedarona,dronedarona,1936,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1944,C01BG,outros antiarrítmicos de classe i e iii,outros antiarrítmicos de classe i e iii,1915,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1945,C01BG01,moracizina,moracizina,1944,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1946,C01BG07,cibenzolina,cibenzolina,1944,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1947,C01BG11,vernacalanto,vernacalanto,1944,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1948,C01C,estimulantes cardíacos exceto glicosídios cardiacos,estimulantes cardíacos exceto glicosídios cardiacos,1894,3,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1949,C01CA,agentes adrenérgicos e dopaminérgicos,agentes adrenérgicos e dopaminérgicos,1948,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1950,C01CA01,etilefrina,etilefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1951,C01CA02,isoprenalina,isoprenalina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1952,C01CA03,norepinefrina,norepinefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1953,C01CA04,dopamina,dopamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1954,C01CA05,norfenefrina,norfenefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1955,C01CA06,fenilefrina,fenilefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1956,C01CA07,dobutamina,dobutamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1957,C01CA08,oxedrina,oxedrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1958,C01CA09,metaraminol,metaraminol,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1959,C01CA10,metoxamina,metoxamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1960,C01CA11,mefentermina,mefentermina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1961,C01CA12,dimetofrina,dimetofrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1962,C01CA13,prenalterol,prenalterol,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1963,C01CA14,dopexamina,dopexamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1964,C01CA15,gepefrina,gepefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1965,C01CA16,ibopamina,ibopamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1966,C01CA17,midodrina,midodrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1967,C01CA18,octopamina,octopamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1968,C01CA19,fenoldopam,fenoldopam,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1969,C01CA21,cafedrina,cafedrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1970,C01CA22,arbutamina,arbutamina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1971,C01CA23,teodrenalina,teodrenalina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1972,C01CA25,metilsulfato de amezínio,metilsulfato de amezínio,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1973,C01CA26,epinefrina,epinefrina,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1974,C01CA30,associações,associações,1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1975,C01CA51,"etilefrina, associações contendo","etilefrina, associações contendo",1949,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1976,C01CE,inibidores da fosfodiesterase,inibidores da fosfodiesterase,1948,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1977,C01CE01,anrinona,anrinona,1976,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1978,C01CE02,milrinona,milrinona,1976,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1979,C01CE03,enoximona,enoximona,1976,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1980,C01CE04,bucladesina,bucladesina,1976,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1981,C01CX,outros estimulantes cardíacos,outros estimulantes cardíacos,1948,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1982,C01CX06,angiotensinamida,angiotensinamida,1981,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1983,C01CX07,xamoterol,xamoterol,1981,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1984,C01CX08,levosimendana,levosimendana,1981,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1985,C01D,vasodilatadores utilizados em doenças cardíacas,vasodilatadores utilizados em doenças cardíacas,1894,3,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1986,C01DA,nitratos orgânicos,nitratos orgânicos,1985,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1987,C01DA02,trinitrato de glicerila,trinitrato de glicerila,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1988,C01DA04,dinitrato de metilpropilpropanediol,dinitrato de metilpropilpropanediol,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1989,C01DA05,tetranitrato de pentaeritritila,tetranitrato de pentaeritritila,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1990,C01DA07,propatilnitrato,propatilnitrato,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1991,C01DA08,dinitrato de isossorbida,dinitrato de isossorbida,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1992,C01DA09,trolnitrato,trolnitrato,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1993,C01DA13,tetranitrato de eritritila,tetranitrato de eritritila,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1994,C01DA14,mononitrato de isossorbida,mononitrato de isossorbida,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1995,C01DA20,nitratos orgânicos em associação,nitratos orgânicos em associação,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1996,C01DA38,tenitramina,tenitramina,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1997,C01DA52,"trinitrato de glicerila, associações contendo","trinitrato de glicerila, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1998,C01DA54,"dinitrato de metilpropilpropanediol, associações contendo","dinitrato de metilpropilpropanediol, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
1999,C01DA55,"tetranitrato de pentaeritritila, associações contendo","tetranitrato de pentaeritritila, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2000,C01DA57,"propatilnitrato, associações contendo","propatilnitrato, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2001,C01DA58,"dinitrato de isossorbida, associações contendo","dinitrato de isossorbida, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2002,C01DA59,"trolnitrato, associações contendo","trolnitrato, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2003,C01DA63,"tetranitrato de eritritila, associações contendo","tetranitrato de eritritila, associações contendo",1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2004,C01DA70,nitratos orgânicos em associação com psicolépticos,nitratos orgânicos em associação com psicolépticos,1986,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2005,C01DB,vasodilatadores quinolônicos,vasodilatadores quinolônicos,1985,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2006,C01DB01,flosequinana,flosequinana,2005,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2007,C01DX,outros vasodilatadores utilizados em doenças cardíacas,outros vasodilatadores utilizados em doenças cardíacas,1985,4,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2008,C01DX01,tosilato de itramina,tosilato de itramina,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2009,C01DX02,prenilamina,prenilamina,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2010,C01DX03,oxifedrina,oxifedrina,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2011,C01DX04,benziodarona,benziodarona,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2012,C01DX05,carbocromeno,carbocromeno,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2013,C01DX06,hexobendina,hexobendina,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2014,C01DX07,etafenona,etafenona,2007,5,2017-01-23T11:32:51Z,2017-01-23T11:32:51Z,anonymous,anonymous,0,ACTIVE,APPROVED
2015,C01DX08,heptaminol,heptaminol,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2016,C01DX09,imolamina,imolamina,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2017,C01DX10,dilazepe,dilazepe,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2018,C01DX11,trapidil,trapidil,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2019,C01DX12,molsidomina,molsidomina,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2020,C01DX13,efloxato,efloxato,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2021,C01DX14,cinepazete,cinepazete,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2022,C01DX15,cloridarol,cloridarol,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2023,C01DX16,nicorandil,nicorandil,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2024,C01DX18,linsidomina,linsidomina,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2025,C01DX19,nesiritida,nesiritida,2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2026,C01DX51,"tosilato de itramina, associações contendo","tosilato de itramina, associações contendo",2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2027,C01DX52,"prenilamina, associações contendo","prenilamina, associações contendo",2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2028,C01DX53,"oxifedrina, associações contendo","oxifedrina, associações contendo",2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2029,C01DX54,"benziodarona, associações contendo","benziodarona, associações contendo",2007,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2030,C01E,outras preparações cardíacas,outras preparações cardíacas,1894,3,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2031,C01EA,prostaglandinas,prostaglandinas,2030,4,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2032,C01EA01,alprostadil,alprostadil,2031,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2033,C01EB,outras preparações cardíacas,outras preparações cardíacas,2030,4,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2034,C01EB02,cânfora,cânfora,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2035,C01EB03,indometacina,indometacina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2036,C01EB04,glicosídeos do crataegus,glicosídeos do crataegus,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2037,C01EB05,creatinolfosfato,creatinolfosfato,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2038,C01EB06,fosfocreatinina,fosfocreatinina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2039,C01EB07,"frutose 1,6-difosfato","frutose 1,6-difosfato",2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2040,C01EB09,ubidecarenona,ubidecarenona,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2041,C01EB10,adenosina,adenosina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2042,C01EB11,tiracizina,tiracizina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2043,C01EB12,tedisalmila,tedisalmila,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2044,C01EB13,acadesina,acadesina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2045,C01EB15,trimetazidina,trimetazidina,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
2046,C01EB16,ibuprofeno,ibuprofeno,2033,5,2017-01-23T11:32:52Z,2017-01-23T11:32:52Z,anonymous,anonymous,0,ACTIVE,APPROVED
