"co_seq_id";"nu_vpid";"dt_vpiddt";"co_vpidprev";"st_invalid";"co_vtmid";"st_combprodcd";"no_nm";"nu_snomed";"co_basiscd";"dt_nmdt";"no_nmprev";"co_basis_prevcd";"co_nmchangecd";"no_abbrevnm";"st_sug_f";"st_glu_f";"st_pres_f";"st_cfc_free";"co_pres_statcd";"co_non_availcd";"dt_non_availdt";"co_df_indcd";"qt_udfs";"co_udfs_uomcd";"co_unit_dose_uomcd";"st_ftn";"st_horus";"ds_notification";"co_targetcd";"co_atcclscd";"co_anvsclscd";"au_audit_create_datetime";"au_audit_change_datetime";"au_audit_create_username";"au_audit_change_username";"nu_version";"st_registro_ativo";"st_change_approve"
"795267";@brasil6768968638;;;;"790704";;Amoxicilina Tri-Hidratada 500mg cápsula  +  Claritromicina 500mg comprimido revestido + Esomeprazol Magnésico Tri-Hidratado 20 mg comprimido de liberação retardada;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795268";@brasil7743254901;;;;"11357";;Cetoprofeno 100mg comprimido de liberação retardada;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795269";@brasil0616883049;;;;"11368";;Cimetidina 200mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795270";@brasil9975414390;;;;"11368";;Cimetidina 400mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795271";@brasil8915604313;;;;"42817";;Besilato de Cisatracúrio 20mg/10mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1695241061";"65";"65";;ACTIVE
"795272";@brasil2187834983;;;;"42817";;Besilato de Cisatracúrio 10mg/5mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1695241234";"65";"65";;ACTIVE
"795273";@brasil0700144013;;;;"11425";;Maleato de Dexclorfeniramina 2mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795274";@brasil2854996683;;;;"42831";;Difosfato de Cloroquina 150mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795275";@brasil1709369213;;;;"11404";;Colecalciferol 14.000UI comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795276";@brasil0733992781;;;;"11404";;Colecalciferol 5.000UI comprimido mastigável;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795277";@brasil5072875007;;;;"11404";;Colecalciferol 50.000UI comprimido orodispersível;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795278";@brasil6942734998;;;;"11404";;Colecalciferol 7.000UI comprimido mastigável;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795279";@brasil2244588564;;;;"11404";;Colecalciferol 7.000UI comprimido orodispersível;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795280";@brasil1408074543;;;;"11404";;Colecalciferol 10.000UI comprimido mastigável;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795281";@brasil7207125475;;;;"790583";;Complexo Protrombínico Parcialmente Ativado 1.000UI solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1695669743";"65";"65";;ACTIVE
"795282";@brasil7927099485;;;;"790583";;Complexo Protrombínico Parcialmente Ativado 500UI solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702416503";"65";"67";;ACTIVE
"795283";@brasil1295359427;;;;"11297";;Azatioprina 50mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795284";@brasil7615301798;;;;"42842";;Cynara Scolymus L. 300mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795285";@brasil2735653619;;;;"42842";;Cynara Scolymus L. 200mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795286";@brasil3925422404;;;;"42842";;Cynara Scolymus L. 200mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795287";@brasil1418923245;;;;"11503";;Cloridrato de Fenazopiridina 100mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795288";@brasil0706299558;;;;"11503";;Cloridrato de Fenazopiridina 200mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795289";@brasil3292403316;;;;"790705";;Maleato de Clorfeniramina 2mg + Cafeína 30mg + Dipirona 250mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795290";@brasil6123453205;;;;"790706";;Dipirona 250mg + Maleato de Clorfeniramina 2mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795291";@brasil0201823152;;;;"288809";;Dipirona 250mg + Cafeína 30mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795292";@brasil8831291901;;;;"42867";;Mucato de Isometepteno 30mg + Dipirona 300mg + Cafeína 30mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795293";@brasil1817245736;;;;"42867";;Mucato de Isometepteno 30 + Dipirona 300 + Cafeína 30mg drágea;;"21";;;;;;;;;;;;;"47";"1,000";"464713";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795294";@brasil7595724206;;;;"11465";;Maleato de Enalapril 10mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795295";@brasil4999704606;;;;"11476";;Espironolactona 25mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795296";@brasil2384561632;;;;"11476";;Espironolactona 50mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795297";@brasil3205640668;;;;"11476";;Espironolactona 100mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795298";@brasil1430772473;;;;"11484";;Estrogênios Conjugados 0.625mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795299";@brasil8899177697;;;;"11230";;Ácido Ascórbico 1g comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795300";@brasil6202750420;;;;"11230";;Ácido Ascórbico 500mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795301";@brasil2969266136;;;;"11247";;Aesculus Hippocastanum L. 300mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795302";@brasil0805393065;;;;"11247";;Aesculus Hippocastanum L. 500mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795303";@brasil9354876535;;;;"42786";;Canaquinumabe 150mg pó para solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1697047927";"65";"65";;ACTIVE
"795304";@brasil4050680048;;;;"11888";;Valproato de Sódio 300mg comprimido de liberação prolongada;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795305";@brasil3307904656;;;;"42700";;Ácido Zoledrônico 5mg/100mL solução para injeção;bolsa;;"21";;;;;;;;;;;;;"47";"1,000";"11188";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1697485592";"65";"65";;ACTIVE
"795306";@brasil0066110036;;;;"11254";;Alopurinol 100mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795307";@brasil1061965978;;;;"11254";;Alopurinol 300mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795308";@brasil6392397503;;;;"11247";;Aesculus Hippocastanum L. 100mg drágea;;"21";;;;;;;;;;;;;"47";"1,000";"464713";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795309";@brasil1841804859;;;;"790532";;Alendronato de Sódio Tri-Hidratado 70mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795310";@brasil6698155936;;;;"288877";;Imunoglobulina Humana Antitétano 250UI/1mL solução para injeção;;"21";;;;;;;;;;"6525";;;"47";"1,000";"464717";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795311";@brasil8278495248;;;;"11214";;Abacavir 100UI/1mL solução oral;;;;;;;;;;;;;;;"48";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;INACTIVE;PENDING
"795312";@brasil8105246976;;;;"790534";;Atorvastatina Cálcica 80mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795313";@brasil7228603536;;;;"11244";;Acamprosato 300mg +   comprimido de liberação prolongada;;;;;;;;;;;;;;;"47";"300,000";"11178";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795314";@brasil6415481730;;;;"790539";;Canagliflozina 300mg comprimido;;"21";;;;;;;;;;"6525";;;"47";"300,000";"11178";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795315";@brasil4017778940;;;;"790707";;Cálcio elementar 500mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795316";@brasil7750011070;;;;"42848";;Decitabina 150mg pó para solução para injeção;frasco-ampola + diluente;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1699298239";"65";"65";;ACTIVE
"795317";@brasil9164815871;;;;"11419";;Desloratadina 5mg comprimido orodispersível;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795318";@brasil3637434171;;;;"11424";;Dexametasona 1mg/1g creme;;"21";;;;;;;;;;;;;"48";"1,000";"11209";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795319";@brasil6365678818;;;;"42859";;Cloridrato de Dexmedetomidina 200micrograma/2mL solução para injeção;ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11187";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1699425284";"65";"65";;ACTIVE
"795320";@brasil9834618644;;;;"11435";;Dienogeste 2mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795321";@brasil6003633797;;;;"11449";;Dipirona 500mg comprimido efervescente;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795322";@brasil5431231990;;;;"11600";;Valerato de Estradiol 2mg + Valerato de estradiol associado ao Levonorgestrel 2mg + 0.25mg;;"21";;;;;;;;;;;;;"47";"1,000";"464713";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795323";@brasil5451843596;;;;"790596";;Ezetimiba 10mg + Rosuvastatina 10mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795324";@brasil5427947155;;;;"790596";;Ezetimiba 10mg + Rosuvastatina 20mg cápsula;;"21";;;;;;;;;;;;;"47";"1,000";"11193";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795325";@brasil9572697142;;;;"790794";;Água Para Injetáveis 1L solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795326";@brasil4449697557;;;;"790794";;Água Para Injetáveis 1000mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795327";@brasil3450058809;;;;"790794";;água para injeção;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795328";@brasil6417868782;;;;"42904";;Citrato de Fentanila 0.5mg/10mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1700764604";"65";"65";;ACTIVE
"795329";@brasil7868242074;;;;"11344";;Carbonato de Cálcio 500mg + Colecalciferol 400UI comprimido;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795330";@brasil0070584024;;;;"11344";;Carbonato de Cálcio 600mg + Colecalciferol 400UI comprimido;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795331";@brasil8527292555;;;;"11510";;Fexofenadina 60mg + Pseudoefedrina 120mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795332";@brasil4903439512;;;;"42798";;Cefepima 2 g pó e diluente para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795333";@brasil9046450135;;;;"42934";;Golimumabe 50mg/0.5mL solução para injeção;seringa preenchida + caneta;;"21";;;;;;;;;;;;;"47";"1,000";"464717";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701190913";"65";"65";;ACTIVE
"795334";@brasil0470385806;;;;"288880";;Imunoglobulina Humana 1g/10mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701197167";"65";"65";;ACTIVE
"795335";@brasil8029311351;;;;"288880";;Imunoglobulina Humana 1g/5mL solução para injeção;seringa preenchida;;"21";;;;;;;;;;;;;"47";"1,000";"464717";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701197491";"65";"65";;ACTIVE
"795336";@brasil6856808893;;;;"11596";;Levodopa 100mg + Carbidopa 25mg + Entacapona 200mg comprimido revestido;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795337";@brasil9765328663;;;;"11578";;Itraconazol 100mg cápsula de liberação prolongada;;"21";;;;;;;;;;;;;"47";"1,000";"11193";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795338";@brasil4668202522;;;;"42996";;Manitol 200mg/1mL solução para injeção;bolsa;;"21";;;;;;;;;;;;;"47";"1,000";"11188";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701343584";"65";"65";;INACTIVE
"795339";@brasil4869947142;;;;"42996";;Manitol 200mg/1mL solução para injeção;frasco plástico;;"21";;;;;;;;;;;;;"47";"1,000";"11192";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701343590";"65";"65";;INACTIVE
"795340";@brasil2210668131;;;;"11643";;Metotrexato de Sódio 500mg/5mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701367111";"65";"65";;ACTIVE
"795341";@brasil3995917007;;;;"43156";;Ustequinumabe 130mg/26mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701725970";"65";"65";;ACTIVE
"795342";@brasil1095451710;;;;"11280";;Losartana 50mg + Losartana 5mg comprimido revestido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;ACTIVE;PENDING
"795343";@brasil0454719555;;;;"11703";;Paliperidona 525mg solução para injeção;;"21";;;;;;;;;;;;;"47";"1,000";"464717";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"65";;INACTIVE;PENDING
"795344";@brasil9920650654;;;;"43064";;Paricalcitol 5micrograma/1mL solução para injeção;frasco-ampola;;"21";;;;;;;;;;;;;"47";"1,000";"11208";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701808032";"65";"65";;ACTIVE
"795345";@brasil8808700516;;;;"288995";;Secuquinumabe 75mg/0.5mL solução para injeção;seringa preenchida;;"21";;;;;;;;;;;;;"47";"1,000";"464717";;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1701952405";"65";"65";;ACTIVE
"795346";@brasil4793145454;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 50 mL;bolsa;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702317672";"48";"48";;ACTIVE
"795347";@brasil9887847897;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 500mL;frasco-ampola;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702319201";"48";"48";;ACTIVE
"795348";@brasil2745004119;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 500 mL;bolsa;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702319694";"48";"48";;ACTIVE
"795349";@brasil0152159152;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 500mL;frasco;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702321587";"48";"48";;ACTIVE
"795350";@brasil7941382167;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 10 mL;frasco;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702326203";"48";"48";;ACTIVE
"795351";@brasil5509567227;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 10 mL;ampola;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702383213";"48";"48";;ACTIVE
"795352";@brasil6540097528;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 100 mL;frasco;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702386689";"48";"48";;ACTIVE
"795353";@brasil1878456723;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 100 mL;bolsa;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702387188";"48";"48";;ACTIVE
"795354";@brasil7985691155;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 100 mL;frasco-ampola;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702387706";"48";"48";;ACTIVE
"795355";@brasil4659368626;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 100 mL, bolsa;;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"48";"48";;ACTIVE;PENDING
"795356";@brasil2481965671;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 1 L;frasco-ampola;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702404060";"48";"48";;ACTIVE
"795357";@brasil7856304106;;;;"790624";;Iodo 35g/100mL solução para injeção;;"21";;;;;;;;;;;;;"48";;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"67";"67";;ACTIVE;PENDING
"795358";@brasil4168386765;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 250mL;bolsa;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702425542";"48";"48";;ACTIVE
"795359";@brasil6847605461;;;;"42828";;Cloreto de Sódio 9 mg/mL solução para injeção 250 mL;frasco-ampola;;;;;;;;;;;;;;;;;;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"1702425739";"48";"48";;ACTIVE
"795360";@brasil5941632784;;;;"11232";;Ácido Fólico 5mg comprimido;;"21";;;;;;;;;;;;;"47";"1,000";"11207";;;;;;;;"2017-02-08 15:31:42";"2017-02-08 15:31:42";"65";"67";;ACTIVE;PENDING
