CATMAT;Name;RENAME;COMPONENTE
BR0395147;DIAZEPAM 10 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0395147-1;DIAZEPAM 10MG/2ML SOL INJ (AMP) 2ML;FALSE;OUTRO
BR0267195U0042;DIAZEPAM 5 MG COMPRIMIDO;TRUE;BASICO
BR0267194U0009;DIAZEPAM 5 MG/ML SOLUÇÃO INJETÁVEL 2 ML;TRUE;BASICO
BR0407485;DIAZOXIDO 100 MG CAP;FALSE;OUTRO
BR0425676;DIAZOXIDO 25 MG CÁPSULA ;FALSE;OUTRO
BR0399597;DIAZOXIDO 50 MG/ML SUSPENSÃO ORAL  30 ML;FALSE;OUTRO
BR0270991;DICLOFENACO COLESTIRAMINA 70 MG CÁPSULA ;FALSE;OUTRO
BR0380855;DICLOFENACO DIETILAMONIO 11,6 MG/G AEROSSOL 85 ML;FALSE;OUTRO
BR0361791U0023;DICLOFENACO DIETILAMONIO 11,6 MG/G GEL 30 G;FALSE;OUTRO
BR0361791;DICLOFENACO DIETILAMONIO 11,6 MG/G GEL 60 G;FALSE;OUTRO
BR0270999-1;DICLOFENACO POTÁSSICO 25 MG/ML SOLUÇÃO INJETÁVEL 3 ML;FALSE;BASICO
BR0270992;DICLOFENACO POTÁSSICO 50 MG COMPRIMIDO;FALSE;OUTRO
BR0271028-1;DICLOFENACO RESINATO 15 MG/ML SUSPENSÃO ORAL  10 ML;FALSE;OUTRO
BR0271028-2;DICLOFENACO RESINATO 15 MG/ML SUSPENSÃO ORAL  20 ML;FALSE;OUTRO
BR0306355;DICLOFENACO SÓDICO + CODEÍNA, FOSFATO 50 + 50 MG COMPRIMIDO;FALSE;OUTRO
BR0363560;DICLOFENACO SÓDICO + TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 50 + 50 + 50 + 1 MG COMPRIMIDO;FALSE;OUTRO
BR0271006;DICLOFENACO SÓDICO 1 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;FALSE;OUTRO
BR0396751;DICLOFENACO SÓDICO 100MG COMP;FALSE;OUTRO
BR0396751U0374;DICLOFENACO SÓDICO 150 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;FALSE;BASICO
BR0271003;DICLOFENACO SÓDICO 25 MG/ML SOLUÇÃO INJETÁVEL 3 ML;FALSE;BASICO
BR0271000;DICLOFENACO SÓDICO 50 MG COMPRIMIDO;FALSE;BASICO
BR0273137;DICLOFENACO SÓDICO 75 MG COMPRIMIDO;TRUE;BASICO
BR0271004;DICLOFENACO SÓDICO 75 MG/ML SOLUÇÃO INJETÁVEL 3 ML;FALSE;OUTRO
BR0396086U0042;DICLORIDRATO DE SAPROPTERINA 100 MG COMP GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0272488;DIDANOSINA 100 MG COMPRIMIDO;FALSE;OUTRO
BR0299247;DIDANOSINA 2 G PÓ PARA SUSPENSÃO;FALSE;OUTRO
BR0272487;DIDANOSINA 25 MG COMPRIMIDO;FALSE;OUTRO
BR0277525-1;DIDANOSINA 250 MG COMPRIMIDO;FALSE;OUTRO
BR0277525-2;DIDANOSINA 250 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0299248U0102;DIDANOSINA 4 G PÓ PARA SUSPENSÃO;TRUE;ESTRATEGICO
BR0277526-1;DIDANOSINA 400 MG COMPRIMIDO;FALSE;OUTRO
BR0277526-2;DIDANOSINA 400 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0305494;DIDROGESTERONA 10 mg COMPRIMIDO;FALSE;OUTRO
BR0429549;DIENOGESTE 2MG COMPRIMIDO;TRUE;BASICO
BR0272489U0042;DIETILCARBAMAZINA, CITRATO 50 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0272490;DIETILESTILBESTROL  1 MG COMPRIMIDO;FALSE;OUTRO
BR0273579;DIFENIDRAMINA + PARACETAMOL + PSEUDOEFEDRINA + DROPROPIZINA 1,5 + 12 + 1,5 + 1,5 MG/ML XAROPE  120 ML;FALSE;OUTRO
BR0272217;DIFENIDRAMINA, CLORIDRATO 50 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0267648U0110;DIGOXINA  0,05 MG/ML ELIXIR 60 ML;TRUE;BASICO
BR0304875;DIGOXINA  0,125 MG COMPRIMIDO;FALSE;OUTRO
BR0267647U0042;DIGOXINA  0,25 MG COMPRIMIDO;TRUE;BASICO
BR0267649;DIGOXINA  0,5 MG/ML SOLUÇÃO ORAL 10 ML;FALSE;OUTRO
BR0397475;DIGOXINA, BETAMETILDIGOXINA 0,1 MG COMPRIMIDO;FALSE;OUTRO
BR0274576;DIIDROERGOCRISTINA, MESILATO  6 MG CÁPSULA ;FALSE;OUTRO
BR0318969;DIIDROERGOCRISTINA, MESILATO + FLUNARIZINA, DICLORIDRATO 3 + 10 MG COMPRIMIDO;FALSE;OUTRO
BR0340419;DIIDROERGOTAMINA + DIPIRONA + CAFEÍNA 1 + 350 + 100 MG COMPRIMIDO;FALSE;OUTRO
BR0267572;DILTIAZEM, CLORIDRATO 120 MG COMPRIMIDO;FALSE;OUTRO
BR0267572-1;DILTIAZEM, CLORIDRATO 120 MG CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0267570;DILTIAZEM, CLORIDRATO 180 MG CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0276374;DILTIAZEM, CLORIDRATO 240 MG CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0268444;DILTIAZEM, CLORIDRATO 25 MG AMP;TRUE;BASICO
BR0267569;DILTIAZEM, CLORIDRATO 30 MG COMPRIMIDO;FALSE;OUTRO
BR0276375;DILTIAZEM, CLORIDRATO 300 MG CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0267568;DILTIAZEM, CLORIDRATO 60 MG COMPRIMIDO;FALSE;OUTRO
BR0267571-1;DILTIAZEM, CLORIDRATO 90 MG COMPRIMIDO;FALSE;OUTRO
BR0267571;DILTIAZEM, CLORIDRATO 90 MG CÁPSULA DURA DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0272336;DIMENIDRINATO + PIRIDOXINA + GLICOSE + FRUTOSE 3 + 5 + 100 + 100 MG/ML SOLUÇÃO INJETÁVEL 10 ML;FALSE;OUTRO
BR0272335;DIMENIDRINATO + PIRIDOXINA 25 + 5 MG/ML SOLUÇÃO ORAL 20 ML;FALSE;OUTRO
BR0272333;DIMENIDRINATO + PIRIDOXINA 50 + 10 MG COMPRIMIDO;FALSE;OUTRO
BR0272334-1;DIMENIDRINATO + PIRIDOXINA 50 + 50 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0272334-2;DIMENIDRINATO + PIRIDOXINA 50 + 50 MG/ML SOLUÇÃO INJETÁVEL 10 ML;FALSE;OUTRO
BR0272331;DIMENIDRINATO 100 MG COMPRIMIDO;FALSE;OUTRO
BR0464130U0041;DIMENIDRINATO 50 MG CÁPSULA ;FALSE;OUTRO
BR0272333U0005;DIMENIDRINATO, ASSOCIADO COM PIRIDOXINA CLORIDRATO 50MG + 10MG AMP 1 ML;FALSE;OUTRO
BR0474855;DIMERCAPROL 150 MG CÁPSULA ;FALSE;OUTRO
BR0308071;DIMETICONA + HOMATROPINA, METILBROMETO 80 + 2,5 MG/ML SOLUÇÃO ORAL 20 ML;FALSE;OUTRO
BR0604437;DIMETICONA 100 CST, 50% (P/P) SOLUÇÃO TÓPICA 100 ML;FALSE;OUTRO
BR0269591;DIMETICONA 125 mg CÁPSULA ;FALSE;OUTRO
BR0269592;DIMETICONA 40mg COMPRIMIDO;FALSE;OUTRO
BR0392118-2;DIMETICONA 75 MG/ML SUSPENSÃO ORAL  15 ML;FALSE;OUTRO
BR0392118-4;DIMETICONA 75 MG/ML SUSPENSÃO ORAL  20 ML;FALSE;OUTRO
BR0392118-1;DIMETICONA 75 mg/ml SUSPENSÃO ORAL  10 ML;FALSE;OUTRO
BR0392118-3;DIMETICONA 75 mg/ml SUSPENSÃO ORAL  30 ML;FALSE;OUTRO
BR0473342;DIOSMINA  600 MG COMPRIMIDO;FALSE;OUTRO
BR0273818;DIOSMINA + HESPERIDINA 450 + 50 mg COMPRIMIDO;FALSE;OUTRO
BR0428425;DIOSMINA + HESPERIDINA 900 + 100 MG COMPRIMIDO;TRUE;BASICO
BR0400927;DIOSMINA + HESPERIDINA 900 + 100 mg GRANULADO 5 G;FALSE;OUTRO
BR0272525;DIPIRIDAMOL 5 MG/ML SOLUÇÃO INJETÁVEL 2 ML;FALSE;OUTRO
BR0268253;DIPIRIDAMOL 75 MG COMPRIMIDO;FALSE;OUTRO
BR0283156;DIPIRONA + CAFEÍNA + ORFENADRINA 300 + 50 + 35 MG COMPRIMIDO;FALSE;OUTRO
BR0340758U0042;DIPIRONA + CLORFENAMINA MALEATO + CAFEÍNA 250 MG + 2 MG E 250 MG + 30 MG COMP REV;FALSE;OUTRO
BR0270633U0063;DIPIRONA + ISOMETEPTENO + CAFEÍNA 30 + 50 + 30 MG/ML SOLUÇÃO ORAL 10 ML;FALSE;OUTRO
BR0270633;DIPIRONA + ISOMETEPTENO + CAFEÍNA 300 + 30 + 30 MG COMPRIMIDO;FALSE;OUTRO
BR0270633-1;DIPIRONA + ISOMETEPTENO + CAFEÍNA 300 + 50 + 30 MG COMPRIMIDO;FALSE;OUTRO
BR0275475-3;DIPIRONA + PROMETAZINA + ADIFENINA 500 + 5 + 10 MG COMPRIMIDO;FALSE;OUTRO
BR0275475-1;DIPIRONA + PROMETAZINA + ADIFENINA 500 + 5 + 10 MG SOLUÇÃO ORAL 15 ML;FALSE;OUTRO
BR0275475-2;DIPIRONA + PROMETAZINA + ADIFENINA 500 + 5 + 10 MG SOLUÇÃO ORAL 20 ML;FALSE;OUTRO
BR0275476;DIPIRONA + PROMETAZINA + ADIFENINA 750 + 25 + 25 MG SOLUÇÃO INJETÁVEL 2 ML;FALSE;OUTRO
BR0410023;DIPIRONA SÓDICA  1 G COMPRIMIDO;FALSE;BASICO
BR0267206;DIPIRONA SÓDICA  50 MG/ML SOLUÇÃO ORAL 100 ML;FALSE;OUTRO
BR0267203U0042;DIPIRONA SÓDICA  500 MG COMPRIMIDO;TRUE;BASICO
BR0268252U0009;DIPIRONA SÓDICA  500 MG/ML SOLUÇÃO INJETÁVEL 2 ML;TRUE;BASICO
BR0267205U0063;DIPIRONA SÓDICA  500 MG/ML SOLUÇÃO ORAL 10 ML;TRUE;BASICO
BR0267205U0075;DIPIRONA SÓDICA  500 MG/ML SOLUÇÃO ORAL 15 ML;TRUE;BASICO
BR0267205U0086;DIPIRONA SÓDICA  500 MG/ML SOLUÇÃO ORAL 20 ML;TRUE;BASICO
BR0275475;DIPIRONA SÓDICA + ADIFENINA + PROMETAZINA 500 + 10 + 5 MG/1,5ML SOLUÇÃO ORAL 10 ML;FALSE;OUTRO
BR0389957-2;DIPIRONA SÓDICA + ESCOPOLAMINA + HIOSCIAMINA + HOMATROPINA  300  MG + 6,5 MCG + 104 MCG + 1 MG SOLUÇÃO 15 ML;FALSE;BASICO
BR0389957-1;DIPIRONA SÓDICA + ESCOPOLAMINA + HIOSCIAMINA + HOMATROPINA  300 + 6,5 + 104 + 1 MG+MCG+MCG+MG COMPRIMIDO;FALSE;BASICO
BR0410023U0009;DIPIRONA SÓDICA 1 G SOLUÇÃO INJETÁVEL 2 ML;TRUE;OUTRO
BR0268000;DIPIRONA SÓDICA 300 MG SUPOSITÓRIO  INFANTIL;FALSE;BASICO
BR0268252;DIPIRONA SÓDICA 500 MG/ML SOLUÇÃO INJETÁVEL 5 ML;FALSE;OUTRO
BR0361135U0042;DIPIRONA SÓDICA, PAPAVERINA E EXTRATO FLUIDO BELADONA 250 MG + 30 MG + 0,03 ML  COMP;FALSE;OUTRO
BR0409124;DIPROPIONATO DE IMIDOCARBE A 12  % SOLUÇÃO INJETÁVEL 15 ML;FALSE;OUTRO
BR0272587;DISSULFIRAM 250 MG COMPRIMIDO;FALSE;OUTRO
BR0352911;DIVALPROATO DE SÓDIO 125 MG CÁPSULA ;FALSE;OUTRO
BR0433279;DIVALPROATO DE SÓDIO 250 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;FALSE;OUTRO
BR0272588;DIVALPROATO DE SÓDIO 250 MG MG COMPRIMIDO;FALSE;OUTRO
BR0272589;DIVALPROATO DE SÓDIO 500 MG COMPRIMIDO;FALSE;BASICO
BR0352912;DIVALPROATO DE SÓDIO 500 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;FALSE;BASICO
BR0434714;DOBESILATO DE CÁLCIO 500 MG CÁPSULA ;FALSE;OUTRO
BR0293657;DOBUTAMINA, CLORIDRATO 1 MG/ML SOLUÇÃO INJETÁVEL 250 ML;FALSE;OUTRO
BR0268446U0007;DOBUTAMINA, CLORIDRATO 12,5 MG/ML SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0272190;DOBUTAMINA, CLORIDRATO 25 MG/ML SOLUÇÃO INJETÁVEL 10 ML;FALSE;BASICO
BR0406518;DOCETAXEL 20 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0406518-1;DOCETAXEL 20 MG/ML SOLUÇÃO INJETÁVEL 4 ML;FALSE;OUTRO
BR0455883;DOCETAXEL 20 MG/ML SOLUÇÃO INJETÁVEL 6 ML;FALSE;OUTRO
BR0342193-1;DOCETAXEL 40 MG/ML SOLUÇÃO INJETÁVEL 0,5 ML;FALSE;OUTRO
BR0342193-2;DOCETAXEL 40 MG/ML SOLUÇÃO INJETÁVEL 2 ML;FALSE;OUTRO
BR0433687U0042;DOLUTEGRAVIR  50 MG COMP;TRUE;ESTRATEGICO
BR0480862U0042;DOLUTEGRAVIR 5 MG COMPRIMIDO;FALSE;ESTRATEGICO
BR0269963;DOMPERIDONA 1 MG/ML SUSPENSÃO ORAL  100 ML;FALSE;OUTRO
BR0269963U0085;DOMPERIDONA 1 MG/ML SUSPENSÃO ORAL  200 ML;FALSE;OUTRO
BR0269963U0110;DOMPERIDONA 1 MG/ML SUSPENSÃO ORAL  60 ML;FALSE;OUTRO
BR0269962;DOMPERIDONA 10 MG COMPRIMIDO;FALSE;OUTRO
BR0272786U0042;DONEPEZILA 10 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272786;DONEPEZILA 10 MG COMPRIMIDO;TRUE;BASICO
BR0272785U0042;DONEPEZILA 5 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272785;DONEPEZILA 5 MG COMPRIMIDO;FALSE;OUTRO
BR0440994;DONEPEZILA, CLORIDRATO +  MEMANTINA, CLORIDRATO 10 + 15 MG COMP REV;FALSE;OUTRO
BR0439098;DONEPEZILA, CLORIDRATO + MEMANTINA, CLORIDRATO 10 + 20 MG COMP REV;FALSE;OUTRO
BR0268960U0004;DOPAMINA, CLORIDRATO 5 MG/ML SOLUÇÃO INJETÁVEL 10 ML;TRUE;BASICO
BR0409126U0103;DORAMECTINA 1% SOLUÇÃO INJETÁVEL 500 ML;FALSE;OUTRO
BR0272579;DORZOLAMIDA + TIMOLOL 2 + 0,5 % SOLUÇÃO OFTÁLMICA 5 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0272580;DORZOLAMIDA 2 % SOLUÇÃO OFTÁLMICA 5 ML ELENCO ESTADUAL ;FALSE;OUTRO
BR0272580U0106;DORZOLAMIDA 20 MG/ML SOL OFT (FR) 5 ML GRUPO 2 ;TRUE;ESPECIALIZADO
BR0429055;DOXAZOSINA + FINASTERIDA 2 MG + 5 MG CÁPSULA ;FALSE;BASICO
BR0268494;DOXAZOSINA, MESILATO 1 MG COMPRIMIDO;FALSE;OUTRO
BR0268493U0042;DOXAZOSINA, MESILATO 2 MG COMPRIMIDO;TRUE;BASICO
BR0268495U0042;DOXAZOSINA, MESILATO 4 MG COMPRIMIDO;TRUE;BASICO
BR0355132U0042;DOXAZOSINA, MESILATO 4MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA;FALSE;OUTRO
BR0458965;DOXEPINA 20 MG CÁPSULA  MANIPULADO;FALSE;OUTRO
BR0271036U0042;DOXICICLINA 100 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0271036U0118;DOXICICLINA 100 MG PÓ PARA SOLUÇÃO INJETÁVEL 5ML;TRUE;ESTRATEGICO
BR0271036U0013;DOXICICLINA 100 MG SOL INJ (AMP) 5 ML;TRUE;ESTRATEGICO
BR0271036U0062;DOXICICLINA 20 MG/ML SUSPENSÃO ORAL  100 ML;FALSE;OUTRO
BR0409170;DOXICICLINA 200 MG COMPRIMIDO;FALSE;OUTRO
BR0409173;DOXICICLINA 50 MG COMPRIMIDO;FALSE;OUTRO
BR0429928;DOXORRUBICINA, CLORIDRATO 20 MG/ML SOLUÇÃO INJETÁVEL 10 ML;FALSE;OUTRO
BR0268451;DOXORRUBICINA, CLORIDRATO 50 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;FALSE;OUTRO
BR0323260;DOXORRUBICINA, CLORIDRATO, LIPOSSOMAL PEGUILATO 2 MG/ML SOLUÇÃO INJETÁVEL 10 ML;FALSE;OUTRO
BR0271953-1;DROPERIDOL 2,5 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0272603-1;DROPROPIZINA 1,5 MG/ML XAROPE  120 ML;FALSE;OUTRO
BR0272603;DROPROPIZINA 1,5 MG/ML XAROPE  60 ML;FALSE;OUTRO
BR0272602;DROPROPIZINA 3 MG/ML XAROPE  100 ML;FALSE;OUTRO
BR0272602-3;DROPROPIZINA 3 MG/ML XAROPE  120 ML;FALSE;BASICO
BR0402195;DROSPIRENONA + ETINILESTRADIOL 3 + 0,03 MG COMPRIMIDO;FALSE;OUTRO
BR0407076;DROSPIRENONA + ETINILESTRADIOL 3 MG + 0,02 MG COMPRIMIDO;FALSE;BASICO
BR0442521;DULAGLUTIDA 1,5MG/ML INJ (FR) 0,5ML;FALSE;OUTRO
BR0437839;DULAGLUTIDA 3MG/ML INJ (FR) 0,5ML;FALSE;OUTRO
BR0302442U0041;DULOXETINA, CLORIDRATO 30 MG CAP DE LIB RETARD;FALSE;OUTRO
BR0302442;DULOXETINA, CLORIDRATO 30 MG COMPRIMIDO;FALSE;OUTRO
BR0302443U0041;DULOXETINA, CLORIDRATO 60 MG CAP DE LIB RETARD;FALSE;OUTRO
BR0302443;DULOXETINA, CLORIDRATO 60 MG CÁPSULA ;FALSE;OUTRO
BR0455337;DUPILUMABE 150 MG/ML SOLUÇÂO INJETÁVEL (POR SERINGA PREENCHIDA) 2 ML;FALSE;OUTRO
BR0466650;DUPILUMABE 175 MG/ML SOLUÇÂO INJETÁVEL (POR SERINGA PREENCHIDA) 1,14 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0428705;DUTASTERIDA + TANSULOSINA 0,5 + 0,4 MG CÁPSULA ;TRUE;OUTRO
BR0372204;DUTASTERIDA 0,5 MG COMPRIMIDO;FALSE;OUTRO
BR0290675;EBASTINA + PSEUDOEFEDRINA 10 + 120 MG CÁPSULA ;FALSE;OUTRO
BR0290674;EBASTINA 1 MG/ML SOLUÇÃO ORAL 60 ML;FALSE;OUTRO
BR0290673;EBASTINA 10 MG COMPRIMIDO;FALSE;OUTRO
BR0404511;ECHINACEA PURPUREA MOENCH 40 MG/ML XAROPE  100 ML;FALSE;OUTRO
BR0368694U0097;ECULIZUMABE 10 MG/ML SOL INJ (FR) 30 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0368694;ECULIZUMABE 10 MG/ML SOLUÇÃO INJETÁVEL 30 ML;FALSE;OUTRO
BR0464129;EDOXABANA 30 MG COMP REV;FALSE;OUTRO
BR0459805;EDOXABANA 60 MG COMP REV;FALSE;OUTRO
BR0268337U0041;EFAVIRENZ 200 MG CÁPSULA ;TRUE;ESTRATEGICO
BR0268808U0077;EFAVIRENZ 30 MG/ML SOLUÇÃO ORAL 180 ML;TRUE;ESTRATEGICO
BR0268812U0042;EFAVIRENZ 600 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0287687;EFEDRINA, SULFATO 50 mg/ml SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0449559U0042;ELBASVIR + GRAZOPREVIR 50 + 100 MG COMPRIMIDO;FALSE;ESTRATEGICO
BR0449559;ELBASVIR + GRAZOPREVIR 50 + 100 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0278430;ELIXIR PAREGORICO SOLUÇÃO ORAL 30 ML;FALSE;OUTRO
BR0450768;ELOTUZUMABE 300 MG PÓ LIOF INJ (FR-AMP OU SER PREENC);FALSE;OUTRO
BR0450767;ELOTUZUMABE 400 MG PÓ LIOF INJ (FR-AMP OU SER PREENC);FALSE;OUTRO
BR0410019;ELTROMBOPAG OLAMINA 25 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0410020;ELTROMBOPAG OLAMINA 50 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0410019U0042;ELTROMBOPAGUE 25 MG COMP REV GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0410020U0042;ELTROMBOPAGUE 50 MG COMP REV GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0457718-1;EMICIZUMABE 150 MG/ML SOLUÇÃO INJETÁVEL 0,4 ML;FALSE;OUTRO
BR0457718-2;EMICIZUMABE 150 MG/ML SOLUÇÃO INJETÁVEL 0,7 ML;FALSE;OUTRO
BR0457718;EMICIZUMABE 150 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0457717;EMICIZUMABE 30 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0462392U0042;EMPAGLIFLOZINA + LINAGLIPTINA 10 + 5 COMP REV;FALSE;OUTRO
BR0447078;EMPAGLIFLOZINA + LINAGLIPTINA 25 + 5 MG COMPRIMIDO;FALSE;OUTRO
BR0437078;EMPAGLIFLOZINA 10MG COMP;FALSE;OUTRO
BR0434874;EMPAGLIFLOZINA 25 MG COMPRIMIDO;FALSE;OUTRO
BR0271172;ENALAPRIL, MALEATO + HIDROCLOROTIAZIDA 10+ 25 MG COMPRIMIDO;FALSE;OUTRO
BR0271171;ENALAPRIL, MALEATO + HIDROCLOROTIAZIDA 20 + 12,5 MG COMPRIMIDO;FALSE;OUTRO
BR0267651U0042;ENALAPRIL, MALEATO 10 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0267652U0042;ENALAPRIL, MALEATO 20 MG COMPRIMIDO;TRUE;BASICO
BR0267650U0042;ENALAPRIL, MALEATO 5 MG COMPRIMIDO;TRUE;BASICO
BR0270848;ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL 1 + 2 MG COMPRIMIDO;FALSE;OUTRO
BR0272636;ENFLURANO LIQUIDO INALANTE 100 ML ;FALSE;BASICO
BR0393886U0118;ENFUVIRTIDA 90MG/ML PO-LIOFILO P/ INJETÁVEL PÓ LIOF INJ (FR-AMP);TRUE;ESTRATEGICO
BR0268456;ENOXAPARINA SÓDICA  100 MG SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0272644;ENOXAPARINA SÓDICA  20 MG SOLUÇÃO INJETÁVEL 0,2 ML;FALSE;OUTRO
BR0272645U0135;ENOXAPARINA SÓDICA  40 MG SOL INJ (SER PREENC) 0,4 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272645;ENOXAPARINA SÓDICA  40 MG SOLUÇÃO INJETÁVEL 0,4 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0268454;ENOXAPARINA SÓDICA  60 MG SOLUÇÃO INJETÁVEL 0,6 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0268455;ENOXAPARINA SÓDICA  80 MG SOLUÇÃO INJETÁVEL 0,8 ML;FALSE;OUTRO
BR0268454U0135;ENOXAPARINA SÓDICA 60 MG SOL INJ (SER PREENC) 0,6 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0409005;ENROFLOXACINA 10 % INJ (FR) 10 ML;FALSE;OUTRO
BR0409003;ENROFLOXACINO 50 MG COMPRIMIDO;FALSE;OUTRO
BR0272653U0042;ENTACAPONA 200 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272653;ENTACAPONA 200 MG COMPRIMIDO;FALSE;OUTRO
BR0315088U0042;ENTECAVIR 0,5 MG COMP;TRUE;ESTRATEGICO
BR0315088;ENTECAVIR 0,5 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0315089U0042;ENTECAVIR 1 MG COMP;TRUE;ESTRATEGICO
BR0315089;ENTECAVIR 1 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0433690;ENZALUTAMIDA 40 MG CAP;FALSE;OUTRO
BR0401323U0063;EPINASTINA, CLORIDRATO 0,5 MG/ML SOLUÇÃO OFTÁLMICA 10 ML;FALSE;BASICO
BR0401323U0106;EPINASTINA, CLORIDRATO 0,5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;FALSE;BASICO
BR0268865U0042;EPINASTINA, CLORIDRATO 10MG  COMP;FALSE;OUTRO
BR0268255-2;EPINEFRINA 0,30 MG SOLUÇÂO INJETÁVEL (POR SERINGA PREENCHIDA) 0,3 ML;TRUE;BASICO
BR0437587;EPINEFRINA 0,5 MG/ML SOLUÇÃO INJETÁVEL COM CANETA APLICADORA;FALSE;OUTRO
BR0268255U0005;EPINEFRINA 1 MG/ML SOLUÇÃO INJETÁVEL 1 ML;TRUE;BASICO
BR0268255-1;EPINEFRINA AUTO-INJETAVEL 0,15 MG  SOLUÇÃO SERINGA AUTO- INJETÁVEL 0,03 ML;FALSE;OUTRO
BR0270366;EPIRRUBICINA, CLORIDRATO 50 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;FALSE;OUTRO
BR0277973;ERGOMETRINA 0,2 MG COMPRIMIDO;FALSE;BASICO
BR0342153;ERGOMETRINA 0,2 MG/ML SOLUÇÃO INJETÁVEL 1 ML;FALSE;OUTRO
BR0269990;ERITROMICINA, ESTEARATO 25 MG/ML SUSPENSÃO ORAL  60 ML;FALSE;BASICO
BR0269991;ERITROMICINA, ESTEARATO 250 MG COMPRIMIDO;FALSE;OUTRO
BR0269994-3;ERITROMICINA, ESTEARATO 50 MG/ML SUSPENSÃO ORAL  100 ML;FALSE;OUTRO
BR0269994-4;ERITROMICINA, ESTEARATO 50 MG/ML SUSPENSÃO ORAL  105 ML;FALSE;OUTRO
BR0269994-1;ERITROMICINA, ESTEARATO 50 MG/ML SUSPENSÃO ORAL  50 ML;FALSE;OUTRO
BR0269994-2;ERITROMICINA, ESTEARATO 50 MG/ML SUSPENSÃO ORAL  60 ML;FALSE;OUTRO
BR0269992-2;ERITROMICINA, ESTEARATO 500 MG COMPRIMIDO;FALSE;OUTRO
BR0269992-1;ERITROMICINA, ESTEARATO 500 MG CÁPSULA ;FALSE;OUTRO
BR0269997U0110;ERITROMICINA, ESTOLATO 25 MG/ML SUSPENSÃO ORAL  60 ML;TRUE;BASICO
BR0269995;ERITROMICINA, ESTOLATO 250 MG COMPRIMIDO;FALSE;OUTRO
BR0269998U0062;ERITROMICINA, ESTOLATO 50 MG/ML SUSPENSÃO ORAL  100 ML;TRUE;BASICO
BR0269998U0105;ERITROMICINA, ESTOLATO 50 MG/ML SUSPENSÃO ORAL  50 ML;TRUE;BASICO
BR0269998U0110;ERITROMICINA, ESTOLATO 50 MG/ML SUSPENSÃO ORAL  60 ML;TRUE;BASICO
