resource_type,id,name,attr:tp_amostra_exame,attr:ds_amostra_exame,attr:ds_metodo_exame,company,website,location,public_access,logo_url,description,text,attr:ingredientes_codigoObm,full_name,owner_id,owner_type,source_type,default_locale,supported_locales,custom_validation_schema,external_id,canonical_url,hierarchy_meaning,hierarchy_root_url,internal_reference_id,meta,collection_reference,publisher,purpose,copyright,revision_date,experimental,jurisdiction,content_type,case_sensitive,compositional,version_needed,external_id,retired,datatype,concept_class,source,description[1],description[2],name[1],name_type[1],parent_concept_urls[0],map_type[0],map_from_concept_id[0],map_to_concept_id[0],map_type,to_concept_url,from_concept_url,attr:extra_names,collection_type,immutable,jurisdiction[1],jurisdiction[2],collection_url,data:expressions,name_type,name_locale
Concept,COVID,"COVID-19, Biologia Molecular",SWORO,Swab Orofaríngeo,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",SWOUV,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",SWPELE,Swab de pele,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",SWRET,Swab retal,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",SWVAG,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",TASP,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",TECPM,Tecido pós-mortem,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",UR,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",VISCER,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",WASH,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,COVID,"COVID-19, Biologia Molecular",WB,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGG,"COVID-19, IgG",SGHEM,Sangue,CMIA (Imunoensaio de Microparticulas por Quimioluminescëncia),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGG,"COVID-19, IgG",SGHEM,Sangue,Quimioluminescência,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGG,"COVID-19, IgG",SGHEM,Sangue,Imunocromatográfico,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGM,"COVID-19, IgM",SGHEM,Sangue,CMIA (Imunoensaio de Microparticulas por Quimioluminescëncia),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGM,"COVID-19, IgM",SGHEM,Sangue,Imunocromatográfico,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,CVIDGM,"COVID-19, IgM",SGHEM,Sangue,Imunoensaio Quimioluminescente _ CMIA,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,,,,,,,,,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
